0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,14_07_2022,,,,,,,,,
Hora de inicio,17_03_17,,,,,,,,,
Hora de finalización,17_04_41,,,,,,,,,
Voltage de salida analoga,200.0,,,,,,,,,
Voltaje offset celda 1,-0.008650535868668338,,,,,,,,,
Voltaje offset celda 2,-0.04507169467473077,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,34.23728895187378,200.0,0.0,-0.450595915027218,-1.8542341350857566e-05,-3.224475546616361e-05,0.6576035585529523,-0.07787631382253178
,,0.0,34.48722290992737,200.0,0.0,-0.4516955859131432,-1.8435436764246364e-05,-3.2244755466163956e-05,0.6576493707882661,-0.07867809822211631
,,0.0,34.73717999458313,200.0,0.0,-0.45025463785572417,-1.8605226401805614e-05,-3.2345371547680205e-05,0.6578041405802705,-0.0825643943706906
,,0.0,34.987136363983154,200.0,0.0,-0.4550325182566365,-1.8536052845762858e-05,-3.313143468452781e-05,0.6577190021421803,-0.08175506376499232
,,0.0,35.2370822429657,200.0,0.0,-0.44593179368346963,-1.852347583557328e-05,-3.241454510372325e-05,0.6572099838758236,-0.07065836767474266
,,0.0,35.48700761795044,200.0,0.0,-0.45150598748453563,-1.8108434499317754e-05,-3.2471141649575636e-05,0.65748637793775,-0.07519741065215525
,,0.0,35.737759590148926,200.0,0.0,-0.44684186614078786,-1.8133588519697023e-05,-3.3181742725286106e-05,0.6572474420611918,-0.07183368927695716
,,0.0,35.98748564720154,200.0,0.0,-0.4523402205704102,-1.8542341350857773e-05,-3.282958643997851e-05,0.657728286701059,-0.0814966062055969
,,0.0,36.235393047332764,200.0,0.0,-0.4455525968262551,-1.7976375892327436e-05,-3.2772989894125705e-05,0.6576885043197414,-0.07963080674397552
,,0.0,36.48538255691528,200.0,0.0,-0.44801737639815453,-1.845430227953068e-05,-3.276041288393615e-05,0.6578583702441264,-0.08428681591615093
,,0.0,36.735307931900024,200.0,0.0,-0.44638682991212913,-1.8183896560454785e-05,-3.255289221580797e-05,0.6578080785125696,-0.08230970991435205
,,0.0,36.98528480529785,200.0,0.0,-0.4532882127134477,-1.8492033310099615e-05,-3.2999376077537324e-05,0.6578798797496449,-0.0852697092624653
,,0.0,37.236132860183716,200.0,0.0,-0.45131638905592736,-1.8190185065549806e-05,-3.249000716486004e-05,0.6573604088974488,-0.07295996053943227
,,0.0,37.48227548599243,200.0,0.0,-0.4463868299121307,-1.7963798882138228e-05,-3.202465778784656e-05,0.6573547570213231,-0.07186198754988368
,,0.0,37.7322359085083,200.0,0.0,-0.4517335055988646,-1.820276207573933e-05,-3.197434974708785e-05,0.6570811727610958,-0.06749650731308698
,,0.0,37.98227548599243,200.0,0.0,-0.45139222842737037,-1.8171319550265486e-05,-3.212527386936281e-05,0.6574724382162918,-0.07450693279274834
,,0.0,38.23203444480896,200.0,0.0,-0.44744858111233266,-1.7812874759863122e-05,-3.1219729135714134e-05,0.6579537523742763,-0.08297188950083245
,,0.0,38.48192119598389,200.0,0.0,-0.4509371921987116,-1.7259486311522134e-05,-3.150900037007423e-05,0.6579358728681739,-0.08209086993705363
,,0.0,38.7318434715271,200.0,0.0,-0.45252981899901623,-1.7768855224199567e-05,-3.093674640644917e-05,0.6580418156801604,-0.08462262208821227
,,0.0,38.98176574707031,200.0,0.0,-0.4462351511692415,-1.7347525382849332e-05,-3.150900037007416e-05,0.6580587799273226,-0.08532441925678985
,,0.0,39.23173427581787,200.0,0.0,-0.45029255754144565,-1.736639089813365e-05,-3.1691367017822606e-05,0.6580913251413976,-0.08653558533804459
,,0.0,39.481505393981934,200.0,0.0,-0.44748650079805197,-1.747958398983963e-05,-3.1942907221614164e-05,0.6578283118711498,-0.08064011181168776
,,0.0,39.731616497039795,200.0,0.0,-0.4505200756557745,-1.776256671910486e-05,-3.1376941763083674e-05,0.6577900849197917,-0.07931386608719856
