0,1,Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,09_06_2022,,,,,
Hora de inicio,23_01_29,,,,,
Hora de finalización,23_02_36,,,,,
Voltage de salida analoga,0.2,,,,,
ObservacionesPAU 0.2V 10km/h. Se mantiene la velocidad 15 segundos y se libera el acelerador hasta detener el auto.,,,,,,
,,0.0005805469285307432,3.4143301324536526,-0.009179329109280347,-0.011779984410762494,5.001050547239695
,,0.0005805469285307432,3.826744634360976,-0.00918136029642596,-0.0117820281749183,5.001112803440132
,,0.0005805469285307432,4.467511483683331,-0.009175467967152153,-0.011776890466255865,5.001158080676816
,,0.0005805469285307432,4.430994826333503,-0.009180347847105703,-0.011781034591113324,5.001041114482046
,,0.0005805469285307432,4.210757291662876,-0.009174757366076446,-0.011776758407648875,5.001116576543189
,,0.0005805469285307432,3.7900383785825396,-0.009178964375984852,-0.01177977060158927,5.001056206894277
,,0.0005805469285307432,4.610392859482043,-0.009177788425532128,-0.011777877761555746,5.000918488632703
,,0.0005805469285307432,4.802986943261677,-0.009179008395520511,-0.011779116597059413,5.001010929657594
,,0.0005805469285307432,3.1687243280353248,-0.009179322820775248,-0.011778833614330148,5.001018475863709
,,0.0005805469285307432,4.380713323066755,-0.00918024094251909,-0.011780424606119128,5.000956219663269
,,0.0005805469285307432,5.0087770776724,-0.00917503406030061,-0.011776726965123399,5.001044887585104
,,0.0005805469285307432,2.1060251356895447,-0.00917934797479563,-0.01177900340396771,5.0010297951728795
,,0.0005805469285307432,2.953112995022724,-0.00917706524744623,-0.011777657663877433,5.001088278270259
,,0.0005805469285307432,2.5408880915440104,-0.009179058703561276,-0.011779701428033229,5.001120349646243
,,0.0005805469285307432,3.1088112245953146,-0.009177694097955706,-0.011777500451250054,5.001097711027903
,,0.0005805469285307432,4.128774931132934,-0.009179976825305112,-0.011779714005043414,5.000982631384665
