0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,21_06_2022,,,,,,,
Hora de inicio,16_58_09,,,,,,,
Hora de finalización,16_59_00,,,,,,,
Voltage de salida analoga,,,,,,,,
ObservacionesNo observaciones,,,,,,,,
,,0.0,0.0013835430145263672,0.0,-0.4410022345396718,-6.399005027371892e-05,-0.00035281480077189347,0.00033256634023490553
,,0.0,0.12784624099731445,0.0,-0.43827201716772124,-6.398376176862435e-05,-0.0003522236812929841,0.00036086461316144015
,,0.0,0.22639036178588867,0.0,-0.44771401891238255,-6.249338606116147e-05,-0.00035017991713718054,0.00015334394503371707
,,0.0,0.3415219783782959,0.0,-0.4370585872246303,-6.177649648035639e-05,-0.0003487587149857603,-8.247499602059393e-05
,,0.0,0.3511621952056885,0.0,-0.441267672339723,-6.1009298858793044e-05,-0.0003471803002069702,-0.00017114291785705004
,,0.0,0.43733692169189453,0.0,-0.4412297526540005,-6.078291267538121e-05,-0.0003455201348619484,0.00028917565508096877
,,0.0,0.5242092609405518,0.0,-0.4421019054255948,-5.9500057636045773e-05,-0.0003433443120991545,0.00040048219525859127
,,0.0,0.5685563087463379,0.0,-0.44016800145379736,-5.8575647387113204e-05,-0.00034145776057072037,0.00046273839569688224
,,0.0,0.6303443908691406,0.0,-0.4408884754825064,-5.742485095476821e-05,-0.000340338406663849,0.00044575943194097745
,,0.0,0.7067553997039795,0.0,-0.4402438408252394,-5.638095910903469e-05,-0.0003376783690087578,0.0004966963232086918
,,0.0,0.7901277542114258,0.0,-0.43584515728154183,-5.545026035500719e-05,-0.000335194409496319,0.00031370082495065123
,,0.0,0.8750407695770264,0.0,-0.44232942353992455,-5.4368637478705306e-05,-0.00033351537863601213,-0.0004201677196103337
,,0.0,0.9623231887817383,0.0,-0.4451354802833165,-5.311722496484368e-05,-0.00033183634777570587,0.00014579773891995273
,,0.0,1.0336697101593018,0.0,-0.4428982188257468,-5.223054574647996e-05,-0.0003306666858280767,-0.0002635839427502984
,,0.0,1.1137161254882812,0.0,-0.4431257369400766,-5.1224384931314894e-05,-0.00032803809069845824,0.00030992772189369244
,,0.0,1.2022590637207031,0.0,-0.44248110228281085,-4.985349082065303e-05,-0.00032603834607831825,-2.021879558224304e-05
,,0.0,1.28664231300354,0.0,-0.4442254078260016,-4.9520200050629586e-05,-0.00032511393582938515,-0.00043903323489471454
,,0.0,1.3718492984771729,0.0,-0.44551467714053217,-4.819332547563073e-05,-0.00032292553605640126,-5.229017156562987e-05
,,0.0,1.456871747970581,0.0,-0.4422915038542023,-4.804240135335589e-05,-0.000322007414312564,0.00048537701403808195
,,0.0,1.5271408557891846,0.0,-0.4471073039408386,-4.709283708404439e-05,-0.00032025292139112,-0.0001503908510442131
,,0.0,1.6103527545928955,0.0,-0.444870042483267,-4.6218734875870074e-05,-0.0003182594652760749,-0.00015227740257268917
,,0.0,1.6989574432373047,0.0,-0.44331533536868517,-4.504907292824041e-05,-0.0003170960918335404,9.486084765221835e-05
,,0.0,1.7438116073608398,0.0,-0.44331533536868517,-4.504907292824041e-05,-0.0003170960918335404,9.486084765221835e-05
,,0.0,1.799787998199463,0.0,-0.4426327810256963,-4.314365588452187e-05,-0.0003130588715626909,-6.360948073626638e-05
,,0.0,1.8736951351165771,0.0,-0.4426327810256963,-4.314365588452187e-05,-0.0003130588715626909,-6.360948073626638e-05
,,0.0,1.9548802375793457,0.0,-0.44039551956812617,-4.1055872193054866e-05,-0.00030929834551601267,0.000343885649405602
,,0.0,2.033552885055542,0.0,-0.4363760328816435,-4.0527637765093246e-05,-0.00030779539279835995,0.0005966835542157112
,,0.0,2.114623785018921,0.0,-0.4402059211395196,-4.018176998488027e-05,-0.0003069841756411333,-3.719775933828107e-05
,,0.0,2.1952781677246094,0.0,-0.43758946282473277,-3.8898914945545027e-05,-0.00030479577586814985,0.0009551283446183345
,,0.0,2.283665180206299,0.0,-0.4428602991400253,-3.827635294116196e-05,-0.0003036449794358051,0.00036275116468987624
,,0.0,2.3536500930786133,0.0,-0.44179854793982215,-3.7584617380736105e-05,-0.000302884070319337,0.0003476587524624475
,,0.0,2.4233291149139404,0.0,-0.43952336679653137,-3.660989909104506e-05,-0.0003010855578622297,0.0005797045904598464
,,0.0,2.5036749839782715,0.0,-0.43952336679653137,-3.660989909104506e-05,-0.0003010855578622297,0.0005797045904598464
,,0.0,2.5915963649749756,0.0,-0.4416089495112159,-3.4748501582990034e-05,-0.00029769605361614263,-0.00030697462790433503
,,0.0,2.676748752593994,0.0,-0.4383099368534441,-3.367316721178244e-05,-0.00029699174104552727,0.0005193349415499582
