0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
,,0.0,14.74950122833252,0.0,0.0,-0.4519989433989144,-5.368785493260826e-05,-5.7072438831395204e-05,0.07422372007933076,-0.007532466981807246
,,0.0,14.999562740325928,0.0,0.0,-0.4505579953414969,-5.3819913539598834e-05,-5.726738248933369e-05,0.09011437078459122,-0.006575985356891077
,,0.0,15.249399423599243,0.0,0.0,-0.4465764283407369,-5.4172069824906554e-05,-5.7650981300115254e-05,0.08883740282104237,-0.006689178448597195
,,0.0,15.499452352523804,0.0,0.0,-0.4507855134558264,-5.405258822810578e-05,-5.715418939762691e-05,0.07231668539939098,-0.007700370067837959
,,0.0,15.749592542648315,0.0,0.0,-0.45343989145633357,-5.451793760511992e-05,-5.7801905422389595e-05,0.07646422074083585,-0.0074815300905395725
,,0.0,15.999562501907349,0.0,0.0,-0.4476002598552181,-5.402114570263189e-05,-5.794025253447494e-05,0.10162634453422566,-0.009047367859139925
,,0.0,16.249531745910645,0.0,0.0,-0.4499133606842312,-5.38387790548835e-05,-5.7556653723692884e-05,0.09052522044693333,-0.006572212253834224
,,0.0,16.49950098991394,0.0,0.0,-0.4527573371133455,-5.4247531886044036e-05,-5.839931340639419e-05,0.07812105749526933,-0.007390975617174773
,,0.0,16.749488830566406,0.0,0.0,-0.4523781402561305,-5.409031925867468e-05,-5.8235812273929596e-05,0.10597889436760083,-0.009188859223772458
,,0.0,16.999202013015747,0.0,0.0,-0.44873785042686454,-5.5423482338767954e-05,-5.860054556942704e-05,0.07770117773925432,-0.007509828363466087
,,0.0,17.24925947189331,0.0,0.0,-0.4486240913697,-5.509648007383926e-05,-5.875775819679678e-05,0.09234547648103465,-0.00661937604204516
,,0.0,17.49919843673706,0.0,0.0,-0.44665226771217753,-5.467515023248928e-05,-5.8757758196796505e-05,0.07059623374332925,-0.008360663102789876
,,0.0,17.749309062957764,0.0,0.0,-0.4486240913696986,-5.5392039813294426e-05,-5.921681906871611e-05,0.08106352377957839,-0.0073249463136793634
,,0.0,17.99915838241577,0.0,0.0,-0.4534019717706118,-5.514049960950325e-05,-5.924197308909481e-05,0.10047630404105244,-0.009213384393642141
,,0.0,18.249335527420044,0.0,0.0,-0.44991336068423066,-5.447391806945633e-05,-5.880806623755494e-05,0.09615607793408253,-0.006391103307104533
,,0.0,18.499303340911865,0.0,0.0,-0.451164710313042,-5.488267090061708e-05,-5.8889816803787406e-05,0.07042628216442279,-0.008441784818512547
,,0.0,18.74927568435669,0.0,0.0,-0.44934456539840867,-5.467515023248933e-05,-5.8644565105090695e-05,0.07779633127763784,-0.00745700492066991
,,0.0,18.99906277656555,0.0,0.0,-0.45226438119896584,-5.473174677834224e-05,-5.865714211528046e-05,0.13115076214518792,-0.004755463131952178
,,0.0,19.249099731445312,0.0,0.0,-0.4499133606842304,-5.434814796756072e-05,-5.903445242096711e-05,0.10706327899265977,-0.009303938867006926
,,0.0,19.49919104576111,0.0,0.0,-0.452984855227676,-5.446762956436122e-05,-5.856910304395308e-05,0.07071411946074119,-0.00829274724776621
,,0.0,19.749000072479248,0.0,0.0,-0.44585595431202707,-5.5498944399905524e-05,-5.89778558751141e-05,0.11160609601229458,-0.009517119189719939
,,0.0,19.999147415161133,0.0,0.0,-0.4485861716839786,-5.5033595022891696e-05,-5.861941108471165e-05,0.07051387011474555,-0.00840405378794394
,,0.0,20.249101161956787,0.0,0.0,-0.44892744885547115,-5.519080765026111e-05,-5.929856963494809e-05,0.08419219684858198,-0.007121198748608639
,,0.0,20.49889302253723,0.0,0.0,-0.4495341638270168,-5.521596167064061e-05,-5.959412937440289e-05,0.0798920616319204,-0.008749292717647291
,,0.0,20.749062061309814,0.0,0.0,-0.450671754398662,-5.606490985843586e-05,-5.95689753540235e-05,0.09935055250048293,-0.009285073351722612
,,0.0,20.999013662338257,0.0,0.0,-0.4497237622556232,-5.533544326744147e-05,-5.968845695082444e-05,0.07089040436736549,-0.008379528618074249
,,0.0,21.24897289276123,0.0,0.0,-0.4564355466283349,-5.5436059348957615e-05,-6.002174772084777e-05,0.10542945626507462,-0.009430337819412079
,,0.0,21.49893283843994,0.0,0.0,-0.45526003637096646,-5.55806949661378e-05,-6.030473045011274e-05,0.13210553526253926,-0.010552835978830409
,,0.0,21.748767375946045,0.0,0.0,-0.4540086867421548,-5.520338466045072e-05,-5.9587840869307835e-05,0.10449368447780634,-0.009351102655217856
,,0.0,21.998854875564575,0.0,0.0,-0.4522643811989661,-5.511534558912401e-05,-5.9506090303075716e-05,0.07078556967168018,-0.008385188272659485
,,0.0,22.248825788497925,0.0,0.0,-0.4524918993132944,-5.5637291511990615e-05,-5.938032020118014e-05,0.07056749222005587,-0.008487062055194894
,,0.0,22.49879813194275,0.0,0.0,-0.45078551345582574,-5.531028924706201e-05,-5.928599262475853e-05,0.09160261333241027,-0.00670238430929616
,,0.0,22.74877142906189,0.0,0.0,-0.4508992725129899,-5.522853868082978e-05,-5.9260838604379486e-05,0.0706772120452806,-0.00841159999405759
,,0.0,22.998750925064087,0.0,0.0,-0.4487757701125853,-5.527884672158829e-05,-5.894012484454543e-05,0.07770240463868708,-0.008654965141225626
,,0.0,23.248724222183228,0.0,0.0,-0.4536674095706627,-5.490153641590121e-05,-5.9499801797981003e-05,0.07459401648300909,-0.007753193510634056
,,0.0,23.49869155883789,0.0,0.0,-0.4514680677988135,-5.531028924706192e-05,-5.9147645512673406e-05,0.07680790470566966,-0.00865307858969721
,,0.0,23.748666286468506,0.0,0.0,-0.45332613239916847,-5.5316577752156836e-05,-5.872002716622811e-05,0.07623765839803126,-0.007611702146001462
,,0.0,23.998698949813843,0.0,0.0,-0.4482448945124838,-5.5297712236872523e-05,-5.899672139039851e-05,0.09808731004401315,-0.009145468538618529
,,0.0,24.248603582382202,0.0,0.0,-0.45097511188443395,-5.525998120630394e-05,-5.9304858140042594e-05,0.07102189330397324,-0.00830218000540839
,,0.0,24.49857234954834,0.0,0.0,-0.4486999307411423,-5.4769477808910876e-05,-5.8688584640754494e-05,0.07972037291685977,-0.0073381521743785755
,,0.0,24.7485454082489,0.0,0.0,-0.44596971336919045,-5.4895247910806604e-05,-5.87011616509437e-05,0.08533405968883973,-0.008781364093630718
,,0.0,24.998513221740723,0.0,0.0,-0.45548755448529665,-5.4970709971943686e-05,-5.9267127109474124e-05,0.07172386338747161,-0.008043722446012907
,,0.0,25.248672008514404,0.0,0.0,-0.4512405496844841,-5.544863635914733e-05,-5.914135700757876e-05,0.09028203801414483,-0.006774073267376745
,,0.0,25.498830795288086,0.0,0.0,-0.44820697482676153,-5.520967316554564e-05,-5.8984144380208814e-05,0.12516671286318043,-0.011667787932134919
,,0.0,25.749183177947998,0.0,0.0,-0.4487378504268639,-5.59705822820142e-05,-5.905960644134643e-05,0.08468151485837869,-0.007124971851665439
,,0.0,25.999131441116333,0.0,0.0,-0.4484724126268116,-5.5090191568744737e-05,-5.973247648648788e-05,0.0710044502897695,-0.00832670517527802
,,0.0,26.24910020828247,0.0,0.0,-0.45400868674215666,-5.551780991519001e-05,-5.8921259329261164e-05,0.08375429796383611,-0.008809662366557199
,,0.0,26.499074459075928,0.0,0.0,-0.45252981899901507,-5.573790759350699e-05,-5.9003009895493425e-05,0.07260923307765156,-0.00792298314819311
,,0.0,26.749019145965576,0.0,0.0,-0.44858617168397813,-5.502730651779718e-05,-5.864456510509063e-05,0.07332239180919663,-0.008517246879649911
,,0.0,26.998990058898926,0.0,0.0,-0.44964792288418104,-5.517194213497665e-05,-5.9003009895493425e-05,0.12996306455731113,-0.010798087677526848
,,0.0,27.248941659927368,0.0,0.0,-0.45048215597005453,-5.51970961553562e-05,-5.934887767570646e-05,0.13128053059015024,-0.010586793906342241
,,0.0,27.49891209602356,0.0,0.0,-0.45052007565577584,-5.470030425286817e-05,-5.8374159386014593e-05,0.13153311265975562,-0.010403798408084126
,,0.0,27.748831033706665,0.0,0.0,-0.4485861716839767,-5.503359502289201e-05,-5.8556526033763586e-05,0.10252295793668734,-0.009202065084471538
,,0.0,27.998759746551514,0.0,0.0,-0.4531365339705605,-5.459339966625719e-05,-5.8235812273930084e-05,0.07124929355668233,-0.00840971344252926
,,0.0,28.248729467391968,0.0,0.0,-0.45256773868473743,-5.4385878998129344e-05,-5.860054556942724e-05,0.07839802902483634,-0.007394748720231558
,,0.0,28.498756408691406,0.0,0.0,-0.44961000319845923,-5.434185946246567e-05,-5.7808193927484585e-05,0.12817417170229015,-0.005066744134143753
,,0.0,28.748666524887085,0.0,0.0,-0.4486240913697004,-5.483236285985861e-05,-5.76698468153998e-05,0.07382486520523138,-0.007679618001025087
,,0.0,28.998361587524414,0.0,0.0,-0.4499133606842316,-5.435443647265536e-05,-5.8103753666939386e-05,0.08334924093260614,-0.0070457366874712496
,,0.0,29.248056650161743,0.0,0.0,-0.4503683969128895,-5.434814796756041e-05,-5.8147773202602765e-05,0.07704964171681643,-0.007453231817613004
,,0.0,29.498049020767212,0.0,0.0,-0.4502546378557246,-5.419093534019114e-05,-5.792138701919053e-05,0.07189361674259333,-0.007838088329413566
,,0.0,29.74804139137268,0.0,0.0,-0.44995128036995247,-5.446134105926665e-05,-5.79339640293805e-05,0.07883452362706686,-0.008541772049519473
,,0.0,29.99798035621643,0.0,0.0,-0.4486999307411427,-5.4970709971943734e-05,-5.797169505994869e-05,0.07194899189276453,-0.007877705911510737
,,0.0,30.247970819473267,0.0,0.0,-0.4494204047698518,-5.485751688023788e-05,-5.84747754675316e-05,0.07076274022009449,-0.008298406902351578
,,0.0,30.497955083847046,0.0,0.0,-0.44748650079805197,-5.507132605346065e-05,-5.893383633945079e-05,0.08810948599713277,-0.006860854637684693
,,0.0,30.747878789901733,0.0,0.0,-0.4454767574548122,-5.4876382395522285e-05,-5.904702943115708e-05,0.09862720901797636,-0.006306208488324982
,,0.0,30.99785566329956,0.0,0.0,-0.44843449294109045,-5.5354308782725564e-05,-5.9172799533052377e-05,0.08809792347595682,-0.00689292601366802
,,0.0,31.247838973999023,0.0,0.0,-0.4503683969128895,-5.554296393556913e-05,-5.895270185473492e-05,0.07199612353037625,-0.007970146936404012
,,0.0,31.4977707862854,0.0,0.0,-0.4529848552276752,-5.511534558912375e-05,-5.864456510509084e-05,0.13345173024857646,-0.010103836715063107
,,0.0,31.747779607772827,0.0,0.0,-0.4513163890559282,-5.432928245227644e-05,-5.850621799300536e-05,0.1064757156026002,-0.009243569218097058
,,0.0,31.997565507888794,0.0,0.0,-0.4506338347129403,-5.4989575487228284e-05,-5.8814354742649924e-05,0.13177007191205145,-0.010426437026425326
,,0.0,32.24769425392151,0.0,0.0,-0.45184726465602953,-5.508390306365008e-05,-5.863827659999585e-05,0.09684716186803889,-0.006381670549462407
,,0.0,32.497822999954224,0.0,0.0,-0.45423620485648514,-5.437330198793982e-05,-5.88583742783131e-05,0.10437357345762932,-0.009220930599755825
,,0.0,32.747782945632935,0.0,0.0,-0.44945832445557293,-5.461226518154137e-05,-5.7971695059949034e-05,0.08454481230043792,-0.006981593935504489
,,0.0,32.99774193763733,0.0,0.0,-0.4508234331415477,-5.49015364159014e-05,-5.83867363962047e-05,0.07759852355495313,-0.007468324229840493
,,0.0,33.247599840164185,0.0,0.0,-0.4539328473707126,-5.449907208983538e-05,-5.839302490129948e-05,0.07226249851215437,-0.00782110936565774
,,0.0,33.49754619598389,0.0,0.0,-0.45579091197106764,-5.424124338094943e-05,-5.777675140201055e-05,0.12833948633280778,-0.010886755599363192
,,0.0,33.74756693840027,0.0,0.0,-0.4491170472840779,-5.4247531886044124e-05,-5.761953877464116e-05,0.09632018831852773,-0.00890776304603582
,,0.0,33.99745464324951,0.0,0.0,-0.45290901585623056,-5.396454915677893e-05,-5.807231114146549e-05,0.07637691307365876,-0.008460650333796808
,,0.0,34.247353315353394,0.0,0.0,-0.44938248508413103,-5.4172069824906506e-05,-5.6877495173457066e-05,0.0713008870491366,-0.007956941075704927
,,0.0,34.49732518196106,0.0,0.0,-0.4535157308277764,-5.4008568692442315e-05,-5.748119166255588e-05,0.11457416549670985,-0.009349216103689339
,,0.0,34.74730730056763,0.0,0.0,-0.4548050001423078,-5.420351235038062e-05,-5.727367099442812e-05,0.10235403281291723,-0.009026615792327143
,,0.0,34.99720025062561,0.0,0.0,-0.45173350559886327,-5.4486495079645675e-05,-5.673285955627695e-05,0.08486963716153031,-0.008587049286201954
,,0.0,35.24716877937317,0.0,0.0,-0.4511267906273201,-5.3826202044693716e-05,-5.700326527535216e-05,0.0707794697408836,-0.008109751749508183
,,0.0,35.497055530548096,0.0,0.0,-0.4480173763981534,-5.348662276957539e-05,-5.682089862760378e-05,0.07158003732346989,-0.007813563159543997
,,0.0,35.74700045585632,0.0,0.0,-0.452757337113345,-5.368785493260857e-05,-5.685862965817287e-05,0.12730466112526215,-0.00963031228142609
,,0.0,35.996732234954834,0.0,0.0,-0.4541603654850425,-5.406516523829539e-05,-5.660708945438138e-05,0.07093697136350266,-0.00804749554906984
,,0.0,36.24670362472534,0.0,0.0,-0.44953416382701555,-5.31344664842678e-05,-5.6449876827011634e-05,0.12479623997307064,-0.009473728504566022
,,0.0,36.49656867980957,0.0,0.0,-0.4454009180833699,-5.3360852667680044e-05,-5.661966646457073e-05,0.07085651528671247,-0.00802297037920015
,,0.0,36.74646854400635,0.0,0.0,-0.4485482519982563,-5.321621705049991e-05,-5.663853197985555e-05,0.12912772756922095,-0.010537743566602935
,,0.0,36.99646520614624,0.0,0.0,-0.45033047722716935,-5.3360852667680146e-05,-5.6210913633410116e-05,0.12880198336756254,-0.010567928391057812
,,0.0,37.246190786361694,0.0,0.0,-0.4514680677988111,-5.3335698647301e-05,-5.634297224040088e-05,0.09317372044334193,-0.008658738244282465
,,0.0,37.49603796005249,0.0,0.0,-0.45135430874165045,-5.4084030753579566e-05,-5.5940507914334706e-05,0.12588630622964256,-0.01111880143736059
,,0.0,37.746360301971436,0.0,0.0,-0.4499512803699517,-5.3046427412940835e-05,-5.5751852761491e-05,0.11518322963252488,-0.009139808884033233
,,0.0,37.995909452438354,0.0,0.0,-0.4492308063412433,-5.2920657311045107e-05,-5.6286375694547395e-05,0.09006433711941278,-0.008549318255633305
,,0.0,38.24602437019348,0.0,0.0,-0.4535157308277763,-5.287663777538176e-05,-5.627379868435797e-05,0.1025720921093833,-0.008843620294069035
,,0.0,38.49603199958801,0.0,0.0,-0.4493445653984072,-5.336714117277467e-05,-5.5959373429619317e-05,0.1305860716417386,-0.009620879523783935
,,0.0,38.74572992324829,0.0,0.0,-0.4483586535696474,-5.307786993841478e-05,-5.5751852761491e-05,0.08645802717605758,-0.008438011715455562
,,0.0,38.99558925628662,0.0,0.0,-0.4537811686278274,-5.310302395879383e-05,-5.645616533210669e-05,0.1294800286626301,-0.010447189093238062
,,0.0,39.24554681777954,0.0,0.0,-0.4519989433989141,-5.3096735453698994e-05,-5.595937342961869e-05,0.0752439662575211,-0.008211625532043505
,,0.0,39.495569467544556,0.0,0.0,-0.4527952567990661,-5.331054462692162e-05,-5.5814737812438855e-05,0.07073132405936826,-0.008000331760858943
,,0.0,39.74561095237732,0.0,0.0,-0.4537811686278271,-5.303385040275123e-05,-5.651905038305441e-05,0.13112725685572896,-0.010152887054802386
,,0.0,39.9950635433197,0.0,0.0,-0.4522643811989649,-5.2914368805950625e-05,-5.590277688376555e-05,0.12706209798352897,-0.010796201125998404
,,0.0,40.24484181404114,0.0,0.0,-0.449230806341243,-5.310302395879396e-05,-5.588391136848156e-05,0.1292381539158208,-0.00955107711723188
,,0.0,40.49603891372681,0.0,0.0,-0.45408452611360084,-5.291436880595054e-05,-5.589648837867112e-05,0.11584615431130886,-0.009158674399317595
,,0.0,40.744678020477295,0.0,0.0,-0.4455525968262532,-5.315962050464692e-05,-5.620462512831506e-05,0.07584179639741198,-0.008247470011083797
,,0.0,40.994399547576904,0.0,0.0,-0.45571507259962496,-5.33860066880591e-05,-5.5978238944903236e-05,0.09589693560207953,-0.008698355826379576
,,0.0,41.244568824768066,0.0,0.0,-0.4488516094840267,-5.292065731104532e-05,-5.596566193471396e-05,0.10358571175996975,-0.00884739339712586
,,0.0,41.494927406311035,0.0,0.0,-0.4511267906273201,-5.2895503290666305e-05,-5.634926074549566e-05,0.13229775204947247,-0.009913295010691157
,,0.0,41.74434185028076,0.0,0.0,-0.45309861428483894,-5.304013890784614e-05,-5.5821026317533845e-05,0.13345919047346577,-0.009666156760466256
,,0.0,41.99429941177368,0.0,0.0,-0.45055799534149726,-5.271942514801245e-05,-5.60474125009458e-05,0.1307288483469908,-0.010151000503273937
,,0.0,42.24426317214966,0.0,0.0,-0.44839657325537013,-5.2801175714244416e-05,-5.565752518506967e-05,0.1285423764294971,-0.010505672190619568
,,0.0,42.493621587753296,0.0,0.0,-0.45135430874164884,-5.2266652781188097e-05,-5.5399696476183186e-05,0.1286115550831476,-0.010417004268783113
,,0.0,42.74342226982117,0.0,0.0,-0.45063383471294066,-5.3052715918035805e-05,-5.5644948174879416e-05,0.10487952751361863,-0.008864372360881785
,,0.0,42.993438959121704,0.0,0.0,-0.4465005889692937,-5.323508256578423e-05,-5.5072694211254424e-05,0.07157953609061951,-0.007672071794911443
,,0.0,43.24341869354248,0.0,0.0,-0.4512784693702049,-5.2543347005358545e-05,-5.534309993033032e-05,0.1333108703938509,-0.00960767366308483
,,0.0,43.49329447746277,0.0,0.0,-0.45260565837046024,-5.254334700535877e-05,-5.5437427506752e-05,0.11213240853159127,-0.00899077131328685
,,0.0,43.74324893951416,0.0,0.0,-0.450937192198712,-5.253076999516888e-05,-5.521732982843503e-05,0.12808727305113624,-0.010515104948261743
,,0.0,43.993157625198364,0.0,0.0,-0.45112679062731886,-5.320992854540517e-05,-5.519846431315055e-05,0.08073199743921522,-0.008279541387067118
,,0.0,44.24313139915466,0.0,0.0,-0.4480552960838772,-5.2895503290666075e-05,-5.48840390584112e-05,0.07065124641933665,-0.007926756251250002
,,0.0,44.49326753616333,0.0,0.0,-0.45256773868473743,-5.233582633723085e-05,-5.50915597265391e-05,0.09976708947605498,-0.008636099625941338
