0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,21_06_2022,,,,,,,
Hora de inicio,16_57_33,,,,,,,
Hora de finalización,16_57_44,,,,,,,
Voltage de salida analoga,,,,,,,,
ObservacionesNo observaciones,,,,,,,,
,,0.0,0.15529179573059082,0.0,-0.4357693179100994,7.941292127109588e-07,-0.000292910501239015,0.0003570915101046013
,,0.0,0.257915735244751,0.0,-0.4425569416542532,1.1462854980185844e-06,-0.00029230051624482093,0.0004985828747371679
,,0.0,0.4003176689147949,0.0,-0.435010924195669,8.507257585639305e-07,-0.00029107425775133855,0.00011749946599339145
,,0.0,0.4006533622741699,0.0,-0.435010924195669,8.507257585639305e-07,-0.00029107425775133855,0.00011749946599339145
,,0.0,0.5047221183776855,0.0,-0.4426707007114185,2.9133554296526083e-06,-0.0002877727925765784,0.00014013808433462448
,,0.0,0.5923974514007568,0.0,-0.4371344265960756,2.737277286998574e-06,-0.0002875841374237352,-0.0004220542711388098
,,0.0,0.6767942905426025,0.0,-0.44016800145379653,3.2592232098656027e-06,-0.00028615035826212563,0.0004174611590144561
,,0.0,0.7867052555084229,0.0,-0.4372861053389605,3.2529347047707495e-06,-0.0002854586227016996,-0.0002711301488639761
,,0.0,0.8380324840545654,0.0,-0.437741141567619,3.762303617447804e-06,-0.0002848926572431691,0.00030615461883684694
,,0.0,0.9345550537109375,0.0,-0.43656563131025183,4.768464432613096e-06,-0.00028239612072054134,0.0008777797319524483
,,0.0,1.0608508586883545,0.0,-0.4365656313102532,5.403603447185645e-06,-0.00028102522660987877,0.00035331840704770244
,,0.0,1.1055750846862793,0.0,-0.4415331101397721,5.290410355480035e-06,-0.0002808743024876044,0.0010343635088125036
,,0.0,1.192866563796997,0.0,-0.44088847548250587,6.491514828582723e-06,-0.0002790506360101178,0.0002665370367397424
,,0.0,1.2815566062927246,0.0,-0.4377411415676197,6.6738814763315896e-06,-0.0002780318981847635,0.000300494964251512
,,0.0,1.2824480533599854,0.0,-0.4377411415676197,6.6738814763315896e-06,-0.0002780318981847635,0.000300494964251512
,,0.0,1.2912836074829102,0.0,-0.4391441699393167,6.856248124080234e-06,-0.00027688739025751366,0.0006193221725569375
,,0.0,1.4177131652832031,0.0,-0.4419123069969871,8.755376662703984e-06,-0.0002736865411642701,0.0006627128577109143
,,0.0,1.4339795112609863,0.0,-0.4388028927678219,8.855992744220443e-06,-0.0002741078710056205,0.0001099532598797137
,,0.0,1.5148122310638428,0.0,-0.43838577622488456,9.975346651091499e-06,-0.0002717119505645095,0.0008230697376279016
,,0.0,1.6131131649017334,0.0,-0.44122975265400066,9.572882325025534e-06,-0.0002703536334640363,0.00017032290878958855
,,0.0,1.6918823719024658,0.0,-0.44168478888265805,1.0522446594337432e-05,-0.00026976251398512686,2.6944992628545883e-05
,,0.0,1.7997004985809326,0.0,-0.4431636566257985,1.0874602879645235e-05,-0.0002690833554348907,-0.00028433600956305537
,,0.0,1.8596901893615723,0.0,-0.4364139525673652,1.1170162619099555e-05,-0.0002685928520374979,0.00019862118171611655
,,0.0,1.913705825805664,0.0,-0.4405851179967335,1.1308509731184823e-05,-0.0002677627693649871,0.000928716623220176
,,0.0,1.9831955432891846,0.0,-0.435390121052884,1.1748705087819644e-05,-0.00026769359580894466,0.0002948353096662504
,,0.0,2.052919626235962,0.0,-0.43903041088215145,1.2214054464833434e-05,-0.00026560581211747757,0.00012315912057871972
,,0.0,2.129739284515381,0.0,-0.4339870926811866,1.3018983116965144e-05,-0.0002642600720271945,0.00022314635158568577
,,0.0,2.209535598754883,0.0,-0.4389924911964308,1.322021527999806e-05,-0.00026293319745219595,0.0006495069970119349
,,0.0,2.3162620067596436,0.0,-0.4397129652251392,1.4515647329522797e-05,-0.0002613044746326476,0.0004910366686234435
,,0.0,2.4151666164398193,0.0,-0.44225358416848115,1.4364723207248042e-05,-0.0002607196436588334,-8.8994864116132e-06
,,0.0,2.5101664066314697,0.0,-0.4394854471108104,1.4911823150494197e-05,-0.0002604115069091889,-0.0001277522327029934
,,0.0,2.6337122917175293,0.0,-0.43372165488113557,1.4974708201441712e-05,-0.000260002754078028,0.0007853387070592332
,,0.0,2.6784958839416504,0.0,-0.43383541393830105,1.5157074849190665e-05,-0.0002595751357315835,0.0010343635088125235
,,0.0,2.73545503616333,0.0,-0.4417227085683791,1.5540673659972227e-05,-0.0002586633024928401,0.00026653703673972244
,,0.0,2.8158509731292725,0.0,-0.44221566448276145,1.633302530191467e-05,-0.000256600672821752,9.67473991806611e-05
