0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitacion (V)
Fecha,24_06_2022,,,,,,,
Hora de inicio,15_56_18,,,,,,,
Hora de finalización,15_56_34,,,,,,,
Voltage de salida analoga,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,0.0,0.0,0.0,-4.25458502755359,0.0001289853055698125,-6.277008028533162e-05,-0.19464442067496351
,,0.0,0.011771202087402344,0.0,-4.25458502755359,0.0001289853055698125,-6.277008028533162e-05,-0.19464442067496351
,,0.0,0.02016615867614746,0.0,-4.25458502755359,0.0001289853055698125,-6.277008028533162e-05,-0.19464442067496351
,,0.0,0.03001236915588379,0.0,-4.25458502755359,0.0001289853055698125,-6.277008028533162e-05,-0.19464442067496351
,,0.0,0.04018998146057129,0.0,-4.117694962098878,0.00012712390806175733,-6.589546731743749e-05,-0.1932842170229624
,,0.0,0.05111956596374512,0.0,-4.117694962098878,0.00012712390806175733,-6.589546731743749e-05,-0.1932842170229624
,,0.0,0.06030464172363281,0.0,-4.117694962098878,0.00012712390806175733,-6.589546731743749e-05,-0.1932842170229624
,,0.0,0.06948971748352051,0.0,-4.117694962098878,0.00012712390806175733,-6.589546731743749e-05,-0.1932842170229624
,,0.0,0.0795440673828125,0.0,-6.353022515697146,0.0001244261393760966,-6.89139497629324e-05,-0.3130991045938158
,,0.0,0.08940339088439941,0.0,-6.353022515697146,0.0001244261393760966,-6.89139497629324e-05,-0.3130991045938158
,,0.0,0.0993049144744873,0.0,-4.890498157103585,0.00012190444883308955,-7.214624138164946e-05,-0.21882812471796087
,,0.0,0.10908174514770508,0.0,-4.890498157103585,0.00012190444883308955,-7.214624138164946e-05,-0.21882812471796087
,,0.0,0.1190342903137207,0.0,-4.890498157103585,0.00012190444883308955,-7.214624138164946e-05,-0.21882812471796087
,,0.0,0.12899374961853027,0.0,-4.426474962929268,0.00011979779962633832,-7.447298826671842e-05,-0.21730756418604302
,,0.0,0.1382155418395996,0.0,-4.426474962929268,0.00011979779962633832,-7.447298826671842e-05,-0.21730756418604302
,,0.0,0.14743733406066895,0.0,-4.426474962929268,0.00011979779962633832,-7.447298826671842e-05,-0.21730756418604302
,,0.0,0.15741276741027832,0.0,-4.426474962929268,0.00011979779962633832,-7.447298826671842e-05,-0.21730756418604302
