0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,19_07_2022,,,,,,,,,
Hora de inicio,12_10_47,,,,,,,,,
Hora de finalización,12_13_09,,,,,,,,,
Voltage de salida analoga,0.0,,,,,,,,,
Voltaje offset celda 1,-0.02700652157593102,,,,,,,,,
Voltaje offset celda 2,-0.027004825813379523,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.2501509189605713,0.0,0.0,-0.45044423628433283,-0.0002681149256502948,-0.0002686808911088252,0.95781,-0.00025603773663656737
,,0.0,0.4995701313018799,0.0,0.0,-0.4482448945124827,9.881488295142294e-07,2.335796809566498e-06,0.08728876841185425,-0.0005314742597880295
,,0.0,0.7497808933258057,0.0,0.0,-0.4502546378557251,2.3967739707447117e-06,1.5497336727192044e-06,0.20721226350620697,-0.0003371594523592259
,,0.0,0.9995687007904053,0.0,0.0,-0.4491170472840803,2.0571946956266658e-06,2.1219876363439206e-06,0.04394593634111385,7.788188389626694e-05
,,0.0,1.2495079040527344,0.0,0.0,-0.4526056583704593,1.6987499052243532e-06,1.8327164019838956e-06,0.10604037330194123,-0.00048431047157714734
,,0.0,1.4994571208953857,0.0,0.0,-0.4477519385981045,2.1766762924272513e-06,2.9080507731914923e-06,0.95781,6.1929258157489285e-06
,,0.0,1.7493689060211182,0.0,0.0,-0.45184726465602887,2.000598149773415e-06,2.625068043926454e-06,0.4152657913377939,-9.945395977651206e-05
,,0.0,1.999220848083496,0.0,0.0,-0.44983752131278726,2.8243923171898667e-06,3.096705926034747e-06,0.35243702372481667,-0.0001617101602148696
,,0.0,2.249608039855957,0.0,0.0,-0.4507475937701049,2.88727736813741e-06,3.027532369992286e-06,0.6723869008899873,-6.360948073625973e-05
,,0.0,2.4997975826263428,0.0,0.0,-0.4516197465417004,3.943746224060532e-06,3.763287466081559e-06,0.95781,9.966028872627763e-06
,,0.0,2.749187469482422,0.0,0.0,-0.45306069459911846,2.9250083987060123e-06,3.455150716437337e-06,0.95781,1.7512234986385433e-05
,,0.0,2.999028205871582,0.0,0.0,-0.45021671817000425,3.8116876170701806e-06,3.73813344570241e-06,0.32647828686504526,-0.00023151256676687824
,,0.0,3.2490947246551514,0.0,0.0,-0.44824489451248567,3.937457718965649e-06,3.95194261892471e-06,0.3240658746706898,-0.00024471842746596415
,,0.0,3.499222993850708,0.0,0.0,-0.44907912759835783,3.6922060202693173e-06,3.3105150992568735e-06,0.26036,-0.00032584014318863595
,,0.0,3.748778820037842,0.0,0.0,-0.44957208351273714,4.258171478799602e-06,3.907923083261398e-06,0.26036,-0.00046544495629281314
,,0.0,3.9978561401367188,0.0,0.0,-0.4501029591128392,4.528577197875118e-06,4.807179311814847e-06,0.95781,3.637775027071966e-05
,,0.0,4.248040676116943,0.0,0.0,-0.4497996016270665,4.5977507539178566e-06,5.165624102217367e-06,0.34066374122406196,-0.00028056290650626316
,,0.0,4.497748374938965,0.0,0.0,-0.44979960162706717,5.0819656462159145e-06,4.247502358379062e-06,0.95781,6.19292581580888e-06
,,0.0,4.747736930847168,0.0,0.0,-0.4454009180833696,4.119824366714576e-06,4.222348338000122e-06,0.4249743493690719,-0.00017302946938547282
,,0.0,4.997663497924805,0.0,0.0,-0.4476760992266601,5.056811625836766e-06,4.838621837288705e-06,0.04196421844609883,0.00024012531534161054
,,0.0,5.247631549835205,0.0,0.0,-0.4499133606842317,5.635354094556816e-06,5.297682709207684e-06,0.033665263042646644,0.00020805393935831694
,,0.0,5.497599840164185,0.0,0.0,-0.4501787984842819,4.949907039225286e-06,5.03356549522719e-06,0.2940147478306683,-0.0003616846222289549
,,0.0,5.747580289840698,0.0,0.0,-0.44953416382701783,5.622777084366877e-06,5.62468497413645e-06,0.05344085077856458,0.00027974289743879497
,,0.0,5.997297763824463,0.0,0.0,-0.4504442362843326,5.553603528324312e-06,6.0585918256763145e-06,0.3470878684485122,5.9016368611966016e-05
,,0.0,6.2474610805511475,0.0,0.0,-0.4489653685411929,5.647931104746304e-06,6.43590213136324e-06,0.4019925049491621,-0.00027301670039250544
,,0.0,6.497442722320557,0.0,0.0,-0.44896536854119395,6.169877027612722e-06,6.662288314775306e-06,0.7915829442976339,-9.94539597764854e-05
,,0.0,6.747392654418945,0.0,0.0,-0.4516955859131433,6.723265475953518e-06,6.033437805296991e-06,0.5183089855313487,-0.000197554639255102
,,0.0,6.997316837310791,0.0,0.0,-0.45017879848428216,5.874317288158161e-06,6.108899866434786e-06,0.921833229527686,-7.115568685005069e-05
,,0.0,7.247297763824463,0.0,0.0,-0.44771401891238294,6.207608058181428e-06,6.6685768198700145e-06,0.6383679649837808,-0.0001503908510442331
,,0.0,7.497102499008179,0.0,0.0,-0.4487378504268628,5.987510379864246e-06,6.549095223069255e-06,0.2653267492966254,-0.0005409070174301633
,,0.0,7.7469072341918945,0.0,0.0,-0.44767609922666135,6.918209133891761e-06,6.6371342943959824e-06,0.3414969761717792,-0.00038809634362700683
,,0.0,7.996732234954834,0.0,0.0,-0.4478656976552684,6.1447230072338505e-06,6.750327386102067e-06,0.4576544358578267,-0.00023905877288062262
,,0.0,8.2466721534729,0.0,0.0,-0.4514680677988126,6.999959700123709e-06,6.882385993092592e-06,0.4111311592849213,-0.00030320152484744286
,,0.0,8.496643781661987,0.0,0.0,-0.4445666849974953,7.1760378427777535e-06,6.712596355533361e-06,0.95781,-5.0403620037247076e-05
,,0.0,8.74661636352539,0.0,0.0,-0.45010295911283954,7.106864286735362e-06,6.983002074609085e-06,0.95781,-3.531120780973174e-05
,,0.0,8.996530532836914,0.0,0.0,-0.44699354488367465,6.628937899531736e-06,6.5176526975951195e-06,0.6191924811544163,-0.0001598236086864868
,,0.0,9.246503829956055,0.0,0.0,-0.44881368979830727,6.993671195029381e-06,7.303715834442864e-06,0.040289097299909524,0.0001457977389199727
,,0.0,9.496474981307983,0.0,0.0,-0.45033047722716785,6.534610323110368e-06,7.624429594276401e-06,0.4214046888141849,-0.000297541870262128
,,0.0,9.74644923210144,0.0,0.0,-0.44813113545531874,7.0817102663562825e-06,7.083618156125508e-06,0.11365210852326711,0.00019107497560232555
,,0.0,9.996423721313477,0.0,0.0,-0.4522264615132436,8.02498603057318e-06,7.096195166314892e-06,0.8493239742656093,-0.00010322706283336425
,,0.0,10.246373653411865,0.0,0.0,-0.45188518434175046,7.697983765644623e-06,7.1653687223576655e-06,0.95781,-3.9084310866657205e-05
,,1.0,10.496331691741943,0.0,0.0,-0.44528715902620425,7.597367684127922e-06,7.882258303162637e-06,0.19535705154766791,0.00011372636293653261
,,5.0,10.746183395385742,0.0,0.43762633418674873,-0.4484724126268115,8.496623912681752e-06,7.882258303162464e-06,0.8538710934966878,-0.00011077326894719518
,,9.0,10.99614691734314,0.0,0.4376627939329944,-0.45237814025613016,8.251372213985419e-06,8.699763965483893e-06,0.6506104242934291,-0.0001918949846698137
,,13.0,11.246115922927856,0.0,0.43762633418674873,-0.4502167181700036,8.609817004387766e-06,8.56141685339911e-06,0.9578099999999999,-5.417672309405263e-05
,,18.0,11.496090412139893,0.0,0.4376627939329944,-0.4496858425699018,8.433738861733791e-06,8.303588144513013e-06,0.9578099999999999,2.3171889571653724e-05
,,21.0,11.74606442451477,0.0,0.4376627939329944,-0.44919288665552226,9.47763070746746e-06,8.970169684559478e-06,0.9578099999999999,2.128533804326427e-05
,,26.0,11.995837926864624,0.0,0.4376627939329944,-0.44938248508412953,8.38971932607055e-06,8.573993863588598e-06,0.9578099999999999,-3.908431086667719e-05
,,30.0,12.245966672897339,0.0,0.43762633418674873,-0.45127846937020677,8.628682519672206e-06,9.190267362876904e-06,0.9578099999999999,-1.2672589468585294e-05
,,34.0,12.495956182479858,0.0,0.4376627939329944,-0.45105095125587735,9.1254744221601e-06,9.91973395387133e-06,0.40650520625526704,-0.0004239408226672059
,,38.0,12.745926141738892,0.0,0.4376627939329944,-0.44881368979830766,9.609689314457985e-06,9.951176479345535e-06,0.43221669748849584,-0.00040507530738291835
,,42.0,12.99567699432373,0.0,0.43762633418674873,-0.4447562834261031,1.0238539823935882e-05,9.567577668563344e-06,0.5272848673327422,-0.00029942842179057737
,,46.0,13.24582552909851,0.0,0.4376627939329944,-0.4485103323125353,9.307841069908299e-06,1.0171274157662336e-05,0.9578099999999999,2.694499262857919e-05
,,51.0,13.495884895324707,0.0,0.4376627939329944,-0.451202629998763,9.653708850121227e-06,1.0328486785031941e-05,0.21427186706334608,0.00015145739350526765
,,55.0,13.745944261550903,0.0,0.4376627939329944,-0.44979960162706595,9.836075497869946e-06,9.40407653609976e-06,0.9578099999999999,-4.285741392344944e-05
,,59.0,13.995884656906128,0.0,0.43762633418674873,-0.4535157308277766,1.0552965078675127e-05,9.731078801028317e-06,0.0,0.00021748669700043743
,,63.0,14.245859146118164,0.0,0.4376627939329944,-0.45237814025613,1.0741620231518139e-05,9.542423648184819e-06,0.9578099999999999,-8.624809907747278e-05
,,67.0,14.495808124542236,0.0,0.43762633418674873,-0.4525677386847385,1.004359616599792e-05,9.856848902923716e-06,0.5545768498662824,-0.0002805629065062565
