0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitacion (V)
Fecha,01_07_2022,,,,,,,
Hora de inicio,14_54_24,,,,,,,
Hora de finalización,14_54_29,,,,,,,
Voltage de salida analoga,0,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,53.0,0.0,5.996879583992844,-0.44801737639815414,0.00010538454594910176,-0.00014950743105763932,-0.0005975035632831926
,,98.0,0.25025510787963867,5.994142532608092,-0.4497616819413437,0.00010394447828239662,-0.00015157006072872745,0.00031747392800748344
,,163.0,0.500255823135376,5.996879583992844,-0.4509751118844333,0.00010136619119353662,-0.00015493441095443491,-0.0003560249676435867
,,222.0,0.7499721050262451,5.996879583992844,-0.4527194174276233,9.925954198678543e-05,-0.0001575126980432952,-0.0006163690785675002
,,276.0,1.0000295639038086,5.996879583992844,-0.44934456539840895,9.818420761557757e-05,-0.00015961934725004657,-0.00037866358598483303
,,341.0,1.2499456405639648,5.995510745922998,-0.4497237622556234,9.646744572470264e-05,-0.0001614241482122487,9.486084765221835e-05
,,393.0,1.4998531341552734,5.996879583992844,-0.45366740957066065,9.451800914532074e-05,-0.00016438603411189016,-0.0006691925213636441
,,456.0,1.7501506805419922,5.99824904724564,-0.44968584256990085,9.300876792257307e-05,-0.0001662034120842819,-0.00016171016021485627
,,510.0,1.999638557434082,5.996879583992844,-0.44714522362655973,9.102788881771734e-05,-0.00016789501995477776,-5.794982615093814e-05
,,566.0,2.2495267391204834,5.996879583992844,-0.4519610237131925,8.892123961096616e-05,-0.00017088834837989346,-0.0003352729008308297
,,620.0,2.4995245933532715,5.996879583992844,-0.45017879848428105,8.873258445812247e-05,-0.00017243532063320943,-0.00033149979777400416
,,654.0,2.7496767044067383,5.996879583992844,-0.44786569765526774,8.811631095883401e-05,-0.00017317107572929882,-0.0007201294126314051
,,742.0,2.9996423721313477,5.996879583992844,-0.4486620110554202,8.536194572732008e-05,-0.00017647254090405847,-0.00054090701743019
,,796.0,3.2495455741882324,5.996879583992844,-0.4494204047698498,8.400362862684746e-05,-0.0001782207453204075,0.00023069255769939676
,,854.0,3.499798059463501,5.996879583992844,-0.45135430874164933,8.233088627163596e-05,-0.00018119520823023805,-0.0002937687672053158
,,909.0,3.749260902404785,5.996879583992844,-0.44843449294109067,8.119266684948041e-05,-0.0001832955689318951,-0.0002277394637100727
,,956.0,3.9990689754486084,5.99824904724564,-0.453894927684991,8.013619799355736e-05,-0.00018379236083438267,-0.0003164073855464689
,,1024.0,4.248581409454346,5.996879583992844,-0.44987544099851,7.733152472128522e-05,-0.00018693032487667832,-0.0007446545825010143
,,1067.0,4.49837851524353,5.996879583992844,-0.4484344929410916,7.734410173147497e-05,-0.00018772896502371544,7.599533236786415e-05
