0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitacion (V)
Fecha,12_07_2022,,,,,,,
Hora de inicio,10_34_42,,,,,,,
Hora de finalización,10_42_57,,,,,,,
Voltage de salida analoga,0,,,,,,,
Voltaje offset celda 1,-0.005461691418683823,,,,,,,
Voltaje offset celda 2,-0.03213036038182033,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.24973177909851074,0.0,-0.44339117474012674,-5.737454291401036e-05,-0.0003264974069502373,0.00022503290311413516
,,0.0,0.49976396560668945,0.0,-0.44471836374038104,-4.12223433273926e-06,-5.357304264498528e-06,-2.0218795582263028e-05
,,0.0,0.7495803833007812,0.0,-0.4485482519982555,-3.807809077999956e-06,-4.961128443527266e-06,-0.00012020602658930902
,,0.0,0.9999294281005859,0.0,-0.4446804440546588,-3.946156190085355e-06,-5.300707718645381e-06,-0.00022585291218158997
,,0.0,1.2493772506713867,0.0,-0.4463109905406857,-3.851828613663597e-06,-5.715749054901117e-06,-5.126383354814301e-06
,,0.0,1.4993207454681396,0.0,-0.4441495684545584,-4.248004434634772e-06,-6.193675442104085e-06,0.00021560014547202135
,,0.0,1.7492198944091797,0.0,-0.44532507871192595,-3.4179217621237853e-06,-6.149655906440704e-06,-2.0218795582336303e-05
,,0.0,1.9991700649261475,0.0,-0.44835865356964894,-4.3486205161511e-06,-7.294163833690761e-06,0.00021371359394351197
,,0.0,2.2487740516662598,0.0,-0.4464626692835719,-4.5938722148474755e-06,-6.0616168351134566e-06,8.165498695318574e-05
,,0.0,2.4990932941436768,0.0,-0.44395997002594983,-4.128522837833909e-06,-5.828942146606994e-06,-5.9836377679320924e-05
,,0.0,2.748997688293457,0.0,-0.44339117474012746,-4.380063041624811e-06,-5.9232697230284655e-06,6.0902920140408766e-05
,,0.0,2.998040199279785,0.0,-0.44961000319845934,-4.059349281791214e-06,-6.369753584758026e-06,-0.0001579370571580374
,,0.0,3.247953414916992,0.0,-0.44771401891238294,-3.889559644232009e-06,-6.16852142172504e-06,-0.0002390587728806759
