0,1,Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,09_06_2022,,,,,
Hora de inicio,15_10_09,,,,,
Hora de finalización,15_10_20,,,,,
Voltage de salida analoga,0.02,,,,,
ObservacionesPrueba de observación,,,,,,
,,0.0,-0.4372481856532332,-8.447171136741854e-05,-0.00041546717703119156,-0.001597375873353193
,,0.0,-0.48885687792023286,-9.137020145639313e-05,-0.00043990430782950903,-0.0006541001091361421
,,0.0,-0.5267007242703162,-7.46113353788026e-05,-0.0004378919861991792,-0.0013502376231282654
,,0.0,-0.5268903226989229,-0.00012145440982982298,-0.00045050672741930907,-0.004327215934997499
,,0.0,-0.4520368630846304,-8.81756408682442e-05,-0.0004182529847881794,-0.002659504383861684
,,0.0,-0.45086135282726175,-8.062943475450756e-05,-0.0004260004230649491,-0.003297158800472422
,,0.0,-0.46200974042939197,-7.68689087078289e-05,-0.00043511246694728626,-0.0014634307148343574
,,0.0,-0.4711104650025569,-7.509555027110102e-05,-0.000454455908618831,-0.0024614164733761344
,,0.0,-0.5620418713627796,-9.08608325437158e-05,-0.00043003764333579824,-0.0023652023454260006
,,0.0,-0.49454483077846234,-8.364162869490787e-05,-0.00044951314361433355,-0.0015596448427846177
,,0.0,-0.5106606972101104,-9.722479969963383e-05,-0.0004559651498415782,-0.0019350685969429125
,,0.0,-0.45230230088467954,-7.181923911671987e-05,-0.00042017097884208766,-0.003159440538896734
,,0.0,-0.42905753353738457,-7.132873571932745e-05,-0.0004303835111160114,-0.0019860054882107135
,,0.0,-0.4989435143221579,-7.92711176540353e-05,-0.00045528599129134235,-0.002435004751978016
,,0.0,-0.5020150088656027,-0.00010344413123837169,-0.00046149274581989036,-0.005125227231525178
,,0.0,-0.5157040154110737,-9.101804517108514e-05,-0.00044696001054585243,4.392395638450397e-05
,,0.0,-0.4795665549184592,-9.435724137641356e-05,-0.000443394428157112,-0.0019143165301302289
,,0.0,-0.44452876531176755,-8.544014115201509e-05,-0.0004588264196597034,-0.0034575156803893494
,,0.0,-0.5001948639509686,-8.036531754052693e-05,-0.0004566757509172887,-0.003910288047213604
,,0.0,-0.47247557368853366,-8.45471734285561e-05,-0.0004396653446359071,-0.003776342888694768
,,0.0,-0.49223172994944897,-7.937802224064624e-05,-0.0004283963435060609,-0.0010880069606760356
,,0.0,-0.48699881331987876,-0.00010513573910886751,-0.0004380366218163594,-0.0017030227589455204
,,0.0,-0.48972903069182794,-0.0001094559421089818,-0.0004574806795694208,-0.000774839406955905
,,0.0,-0.5461914427311818,-0.00012175625807437253,-0.0004649262696016405,-0.0014351324419080024
,,0.0,-0.49837471903633496,-7.389444579799769e-05,-0.00044755113002476247,-0.001221952119194918
,,0.0,-0.46978327600230524,-9.325675298482727e-05,-0.00044450749355888817,-0.0015238003637442722
,,0.0,-0.5749345645080972,-0.00010301022438683185,-0.00043775363908709453,-0.001535119672914942
,,0.0,-0.4749782729461535,-8.58300284678912e-05,-0.0004317355397113889,-0.004342308347224922
,,0.0,-0.43766530219617106,-8.024583594372619e-05,-0.0004436019488252401,-0.0014238131327372128
,,0.0,-0.47786016906098994,-9.860198231539043e-05,-0.0004594804241895611,-0.0024368913035064323
,,0.0,-0.41487557107753376,-8.793038916954805e-05,-0.0004469788760611367,-0.00208410616768923
,,0.0,-0.479490715547016,-0.00012598213349806516,-0.00047375533075471286,-0.002638752317048947
,,0.0,-0.5590462161907793,-9.720593418434914e-05,-0.0004553111453117212,-0.002335017520971043
,,0.0,-0.5151731398109716,-9.733799279133951e-05,-0.0004602979298518825,-0.002074673410047083
,,0.0,-0.5475565514171571,-0.00010585262868967254,-0.00047819501535162736,-0.00310661709610059
,,0.0,-0.4833585234906105,-7.946606131197313e-05,-0.0004606375091270005,-0.0008276628497521488
,,0.0,-0.43254614462376434,-0.00011353718191549415,-0.0004579271634311502,-0.002812315057664907
,,0.0,-0.4215873554502424,-9.135133594110874e-05,-0.0004262645402789299,-0.001142716955000549
,,0.0,-0.45419828517075683,-0.0001068965205354062,-0.00043393022798946743,-0.0005371339143733378
,,0.0,-0.4669013798874685,-9.682233537356785e-05,-0.0004583233392521208,-0.0035669356690384824
,,0.0,-0.4676976932876211,-0.00012631542426808857,-0.00046961120589725214,-0.003202831224050731
,,0.0,-0.5851728796529096,-0.00010185313944939203,-0.0004970165111003059,0.00021937324852888018
,,0.0,-0.44578011494057923,-9.625636991503745e-05,-0.00043922514927927244,-0.002557630601326202
,,0.0,-0.46800105077339305,-9.081052450295746e-05,-0.00047211403092497497,-0.0024576433703191757
,,0.0,-0.5786127740230849,-0.00010556335745531266,-0.000464838230530314,-0.0005126087445035754
