0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,10_06_2022,,,,,,,
Hora de inicio,10_26_26,,,,,,,
Hora de finalización,10_38_14,,,,,,,
Voltage de salida analoga,,,,,,,,
ObservacionesPrueba de Uso de Memoria,,,,,,,,
,,0.0,0.25203704833984375,0.0,-0.44676602676934424,-0.00011721595739594153,-0.0004892187647827773,1.5625683457929364e-05
,,0.0,0.5022046566009521,0.0,-0.4477898582838249,-0.00011741718955897459,-0.000489092994680882,9.674739918068776e-05
,,0.0,0.7520902156829834,0.0,-0.4460834724263563,-0.00011771274929842908,-0.0004892124762776828,0.00026276393368284356
,,0.0,1.0029807090759277,0.0,-0.44612139211207824,-0.00011789511594617776,-0.0004898916348279191,-3.719775933826108e-05
,,0.0,1.251889705657959,0.0,-0.4434670141115718,-0.0001185679859913193,-0.0004890867061757868,-1.3532802979354664e-06
,,0.0,1.501840353012085,0.0,-0.44418748814027936,-0.00011810263661430564,-0.0004901117325062363,-0.00011831947506084627
,,0.0,1.7523376941680908,0.0,-0.44524923934048344,-0.00011760584471181814,-0.000490036270445099,4.203740485610119e-05
,,0.0,2.0024349689483643,0.0,-0.44213982511131755,-0.00011828500326205429,-0.0004899670968890566,0.0002627639336828635
,,0.0,2.2522804737091064,0.0,-0.4448700424832681,-0.00011839819635376045,-0.0004903444071947433,0.00020994049088673305
,,0.0,2.502007484436035,0.0,-0.4463109905406846,-0.00011827242625186476,-0.0004903947152355019,0.00017220946031804463
,,0.0,2.752514123916626,0.0,-0.44536299839764737,-0.00011903333536833327,-0.0004905645048730611,-0.0001786891239707944
,,0.0,3.001908302307129,0.0,-0.4421777447970382,-0.00011841706186904486,-0.00049073429451062,0.00038350323150266653
,,0.0,3.2523033618927,0.0,-0.44274654008286285,-0.00011920941351098713,-0.0004906022359036299,0.0004042552983154435
,,0.0,3.50205397605896,0.0,-0.44354285348301303,-0.00011936662613835659,-0.0004914260300710462,6.467602319727429e-05
,,0.0,3.7523834705352783,0.0,-0.4475623401694969,-0.0001198508410306551,-0.0004914008760506671,-2.2105347110679127e-05
,,0.0,4.002098560333252,0.0,-0.4414572707683307,-0.00011975022494913805,-0.0004914826266168991,0.0004400997773557558
,,0.0,4.251871109008789,0.0,-0.44475628342610274,-0.00011985084103065458,-0.00049174674383088,3.449119874235684e-05
,,0.0,4.501754522323608,0.0,-0.4438082912830648,-0.0001204734030350381,-0.0004916901472850269,-7.115568685007068e-05
,,0.0,4.75209641456604,0.0,-0.44468044405466045,-0.00012015268927520393,-0.000492212093207894,-7.492878990692287e-05
,,0.0,5.001818895339966,0.0,-0.446386829912128,-0.00012082555932034579,-0.0004925076529473482,-0.00030131497331898016
,,0.0,5.251811742782593,0.0,-0.4466901873979003,-0.00012126575467698029,-0.0004926460000594338,0.0003174739280075034
,,0.0,5.501941442489624,0.0,-0.4447183637403804,-0.00012080669380506129,-0.0004923441518148843,0.00027785634591038556
,,0.0,5.751865386962891,0.0,-0.44263278102569736,-0.0001210519455037578,-0.0004929352712937932,0.0002627639336828569
,,0.0,6.002057075500488,0.0,-0.44502172122615247,-0.00012191347070174263,-0.0004928157896969928,0.0003155873764790407
,,0.0,6.2518699169158936,0.0,-0.44509756059759786,-0.00012227191549214517,-0.0004933440241249544,1.1852580401123802e-05
,,0.0,6.501828193664551,0.0,-0.44718314331228076,-0.000122328512037998,-0.0004926900195950968,0.0004740577048675521
,,0.0,6.7516186237335205,0.0,-0.4445666849974953,-0.0001228064384252016,-0.0004935829873185558,0.0006287549301991446
,,0.0,7.001719236373901,0.0,-0.4440358093973942,-0.00012291334301181282,-0.000493909989583484,0.00024389841839853597
,,0.0,7.2524073123931885,0.0,-0.4438462109687853,-0.00012270582234368522,-0.0004941363757668963,-0.00010134051130498811
,,0.0,7.501564025878906,0.0,-0.4472589826837248,-0.00012332838434806823,-0.0004939414321089581,-4.851706850879767e-05
,,0.0,7.751856327056885,0.0,-0.4450217212261529,-0.00012346044295505874,-0.0004942055493229392,-0.000582411151055664
,,0.0,8.00175404548645,0.0,-0.44521131965476257,-0.00012342271192449026,-0.0004943187424146446,0.0002005077332445393
,,0.0,8.254376649856567,0.0,-0.4450975605975966,-0.00012335353836844752,-0.0004945262630827723,-0.00011265982047554468
,,0.0,8.501590728759766,0.0,-0.44615931179779944,-0.00012359250156204925,-0.000494714918235616,-0.00037111737987104875
,,0.0,8.751873016357422,0.0,-0.4446425243689383,-0.00012376229119960826,-0.0004948029573069425,-0.00017302946938549944
,,0.0,9.001806020736694,0.0,-0.44365661254017963,-0.0001240138314033995,-0.0004952997492094301,1.562568345802262e-05
,,0.0,9.251794815063477,0.0,-0.4449838015404324,-0.0001242402175868115,-0.0004953060377145248,-9.190775366279435e-05
,,0.0,9.502177715301514,0.0,-0.4448321227975452,-0.00012464268191287738,-0.0004956267514743589,5.524326555510717e-05
,,0.0,9.752046346664429,0.0,-0.44399788971167287,-0.00012500112670327989,-0.0004952557296737674,0.0004910366686234169
,,0.0,10.001662969589233,0.0,-0.4426327810256983,-0.00012466154742816186,-0.0004957776755966338,0.0004099149529007451
,,0.0,10.251956462860107,0.0,-0.4446046046832171,-0.0001252903979376398,-0.0004959789077596667,-0.0006182556300959363
,,0.0,10.501837730407715,0.0,-0.4428602991400254,-0.0001256425542229473,-0.0004962556019838368,9.966028872747667e-06
,,0.0,10.754580020904541,0.0,-0.4495720835127365,-0.00012607017256939255,-0.000495916022708719,0.00023635221228485826
,,0.0,11.001450300216675,0.0,-0.44634891022640716,-0.00012575574731465343,-0.0004961235433768468,-1.3532802978555302e-06
,,0.0,11.251858472824097,0.0,-0.44335325505440615,-0.00012639088632922647,-0.0004963059100245954,3.449119874231021e-05
,,0.0,11.501585483551025,0.0,-0.44251902196853343,-0.00012622738519676204,-0.0004966392007946187,-4.285741392348275e-05
,,0.0,11.756993293762207,0.0,-0.44388413065450844,-0.0001264977909158377,-0.0004967461053812297,-0.0001579370571579708
,,0.0,12.001796245574951,0.0,-0.4457421952548629,-0.00012609532658977178,-0.0004969850685748314,-0.00011643292353241685
,,0.0,12.251965761184692,0.0,-0.44612139211207774,-0.00012664871503811242,-0.0004968467214627464,-0.0004937432292192677
,,0.0,12.501991033554077,0.0,-0.4463868299121288,-0.0001263531552986579,-0.0004969599145544526,3.071809568545136e-05
,,0.0,12.752126216888428,0.0,-0.44756234016949586,-0.00012699458281832538,-0.0004968530099678413,0.00019107497560236553
,,0.0,13.001744031906128,0.0,-0.4445287653117739,-0.00012620851968147764,-0.0004973686673856129,-0.0002032142938404302
,,0.0,13.25198221206665,0.0,-0.444945881854712,-0.00012721468049664285,-0.000497349801870329,-3.719775933819447e-05
