0,1,Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,09_06_2022,,,,,
Hora de inicio,22_13_20,,,,,
Hora de finalización,22_14_02,,,,,
Voltage de salida analoga,,,,,,
ObservacionesPAU inhabilitada 20 km/h. Se mantiene la velocidad 15 segundos y se libera el acelerador hasta detener el auto.,,,,,,
,,0.029446660221826595,-0.2903094034823124,-0.009175857854468028,-0.011775324628487268,5.000758131752786
,,0.029446660221826595,-0.29292586179709673,-0.00917453097989303,-0.011774035484942845,5.000792089680295
,,0.029446660221826595,-0.29137115468251445,-0.00917736080718568,-0.011775865439925419,5.000790203128771
,,0.029446660221826595,-0.28905805385350136,-0.009174769943086634,-0.011774299602156828,5.000724173825274
,,0.029446660221826595,-0.2885650979391205,-0.009177417403731531,-0.011775676784772576,5.000701535206933
,,0.029446660221826595,-0.2865932742815999,-0.009174027899485454,-0.011773224267785614,5.000699648655405
,,0.029446660221826595,-0.2940255326830203,-0.009175172407412705,-0.011773783944739054,5.000693989000817
,,0.029446660221826595,-0.2866691136530454,-0.009177040093425848,-0.011775154838849713,5.000729833479859
,,0.029446660221826595,-0.2817395545092462,-0.009172204233007969,-0.01177195398975647,5.00107507240956
,,0.029446660221826595,-0.25402026424681057,-0.009168821017266982,-0.011770312689926734,5.001925907148885
,,0.0012526184945061483,-0.2936463358258052,-0.009179247358714114,-0.01177974544756889,5.000686442794704
,,0.0012526184945061483,-0.2848868884241329,-0.009177392249711152,-0.01177770797191819,5.000761904855842
,,0.0012526184945061483,-0.28879261605345063,-0.009177983369190063,-0.01177752560527044,5.0007505855466725
,,0.0012526184945061483,-0.29110571688246417,-0.009176222587763523,-0.011774211563085493,5.000773224165014
,,0.0012526184945061483,-0.287806704224691,-0.009178750566811632,-0.011776544598475656,5.000763791407369
,,0.0012526184945061483,-0.29664199099780586,-0.00917514096488722,-0.011774777528544025,5.000724173825273
,,0.0012526184945061483,-0.2850764868527394,-0.009178599642689352,-0.011778613516651831,5.000652484867193
,,0.0012526184945061483,-0.2898543672536526,-0.00917736709569077,-0.011776343366312624,5.0006807831401225
,,0.0012526184945061483,-0.29175035153972767,-0.009177385961206057,-0.011775840285905035,5.000693989000818
,,0.0012526184945061483,-0.28435601282403206,-0.009175675487820285,-0.011774752374523651,5.00074115278903
,,0.0012526184945061483,-0.2929637814828191,-0.009173851821342798,-0.01177274634139841,5.0007524720982
,,0.0012526184945061483,-0.26073204861952093,-0.009168380821910344,-0.011765942178885859,5.002137200920073
,,0.0012526184945061483,-0.2620213179340544,-0.00916744383465122,-0.01176672824202271,5.002167385744526
,,0.0012526184945061483,-0.2581535099904564,-0.009167877741502765,-0.01176675968454819,5.002022121276837
,,0.0012526184945061483,-0.2574330359617493,-0.009167670220834638,-0.011766797415578747,5.002090037131859
,,0.0068591069062567496,-0.2897026885107658,-0.00917321039382313,-0.01177219924145517,5.000807182092523
,,0.0068591069062567496,-0.2858348805671715,-0.009173090912226334,-0.011771960278261566,5.0007204007222175
,,0.0068591069062567496,-0.2915607531111214,-0.009172851949032728,-0.01177158296795588,5.000844913123093
,,0.12336824281569049,-0.30415008877067046,-0.009171361573325265,-0.01177000455317709,5.001141101713056
,,0.16865935029722517,-0.3876492367294758,-0.009171242091728466,-0.01176879716019889,5.000986404487725
,,0.30215498191520374,-0.4465385086550117,-0.009169940371173852,-0.01176747028562389,5.00124486204712
,,0.4469343640954341,-0.3324760940046503,-0.009170173045862358,-0.01176885375674474,5.001052433791223
,,0.6102772439100524,-0.1071573214473396,-0.009168714112680365,-0.011767803576393914,5.001173173089037
,,0.8498781006241072,-0.5670851895637469,-0.009167173428932146,-0.01176616856506927,5.001301458592974
,,1.0614804032284768,-0.10833283170470652,-0.009167770836916153,-0.011766854012124604,5.001273160320048
,,1.277856121522192,-0.16631203117292126,-0.00916702250480987,-0.011765665484661687,5.001265614113931
,,1.4958048165084659,-0.6018954610561068,-0.009165368627969949,-0.011764049338852339,5.001309004799088
,,1.727593566027931,-0.5143009870393792,-0.009165462955546363,-0.011764967460596163,5.001242975495591
,,1.943351034173473,-0.3295562782040974,-0.009164312159114023,-0.011763118640098295,5.001275046871573
,,2.170950704842438,-0.3180286937447541,-0.009164469371741391,-0.011762640713711102,5.0012033579134965
,,2.3213727421907784,-0.45992415771470824,-0.009163960002828713,-0.011763621720505884,5.001303345144503
,,2.443152504686881,-0.11785067282080938,-0.009163890829272669,-0.01176387954921477,5.00122222342878
,,2.56356944933522,-0.43751362345328404,-0.009164180100507032,-0.011763162659633963,5.00129768548992
,,2.689018486679838,-0.14363605911144997,-0.009163186516702058,-0.011763231833190009,5.001167513434457
,,2.776567925781042,-0.38165792638547597,-0.009163620423553594,-0.011763112351593203,5.001242975495593
,,2.8959572853239974,-0.2226227644693933,-0.009164481948751581,-0.011762351442476742,5.00117317308904
,,2.9957039892664987,-0.36645213241114366,-0.009163739905150398,-0.011762426904537871,5.001231656186422
,,3.109913873773225,-0.3032020966276372,-0.009162519935162006,-0.011761590533360265,5.001267500665465
,,3.2751038127043217,-0.2324818827569872,-0.009162324991504071,-0.01176060323806039,5.001295798938392
,,3.401934021226351,-0.24366819004483986,-0.009161287388163433,-0.011758785860088003,5.001314664453672
