0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitacion (V)
Fecha,23_06_2022,,,,,,,
Hora de inicio,10_49_04,,,,,,,
Hora de finalización,10_49_10,,,,,,,
Voltage de salida analoga,0,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,0.0,0.0,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.0,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.0,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.010112285614013672,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.020224571228027344,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.026230573654174805,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.032236576080322266,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.03824257850646973,0.0,-0.4412297526540017,0.0002311923788752807,-0.0001405714653179565,3.637775027071966e-05
,,0.0,0.04833984375,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.05843710899353027,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.0683746337890625,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.07820415496826172,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.08812355995178223,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.10383224487304688,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.10813307762145996,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.11243391036987305,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.12200927734375,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.13158464431762695,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.1411600112915039,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.15093159675598145,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.16041040420532227,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.17035555839538574,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.17997503280639648,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.18959450721740723,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.19942712783813477,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.20940947532653809,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.22198486328125,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.23456025123596191,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.24562621116638184,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.2542295455932617,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.2628328800201416,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.2629375457763672,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.26821374893188477,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.27789735794067383,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.2875809669494629,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.297213077545166,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.3072836399078369,0.0,-0.43891665182498835,0.00022961396409649097,-0.00014201153298466096,-0.00028622256109154474
,,0.0,0.3173542022705078,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3272743225097656,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.33719444274902344,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.35161590576171875,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3568298816680908,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3620438575744629,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3719141483306885,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3803093433380127,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.3901560306549072,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.40009069442749023,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.41002535820007324,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.42014527320861816,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.42994260787963867,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.4399268627166748,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.44991111755371094,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.45989537239074707,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.4695851802825928,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.4792749881744385,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.4889647960662842,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.4964463710784912,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5039279460906982,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5137238502502441,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.52351975440979,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5333156585693359,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5431115627288818,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.553377628326416,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5636436939239502,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5733413696289062,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5832128524780273,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.5930843353271484,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.6032969951629639,0.0,-0.43588307696726447,0.0002282179159654491,-0.00014307429034567866,-0.00012775223270297342
,,0.0,0.6129512786865234,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.622124195098877,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6312971115112305,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.640470027923584,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6502599716186523,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6600499153137207,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6701550483703613,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6798522472381592,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6900162696838379,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.6999106407165527,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7098050117492676,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7196993827819824,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7295820713043213,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7394647598266602,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7492358684539795,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7590069770812988,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7687780857086182,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7786397933959961,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7915489673614502,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.7983670234680176,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.8027541637420654,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.8125207424163818,0.0,-0.44164686919693813,0.0002275827769508765,-0.0001441999327576451,0.00039670909220165915
,,0.0,0.8222873210906982,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.824378490447998,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8337688446044922,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8431591987609863,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8528890609741211,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8638100624084473,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8659729957580566,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8761160373687744,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8858146667480469,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.8954274654388428,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9052829742431641,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9154934883117676,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9265146255493164,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9361979961395264,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9458813667297363,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.95572829246521,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9655752182006836,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9754221439361572,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9851672649383545,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,0.9951028823852539,0.0,-0.4384236959106071,0.0002264445575287214,-0.00014527526712885224,0.00014579773891994606
,,0.0,1.0053894519805908,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0156760215759277,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.024205207824707,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0327343940734863,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0426828861236572,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0526313781738281,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0628621578216553,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0720455646514893,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.0865662097930908,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.091402530670166,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.107429027557373,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1140036582946777,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1239678859710693,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.133932113647461,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.143747329711914,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1536500453948975,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1634726524353027,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.173295259475708,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1833295822143555,0.0,-0.43815825811055703,0.00022531891511675558,-0.00014667760376498807,0.0005702718328176792
,,0.0,1.1933786869049072,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.203427791595459,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2134017944335938,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2231688499450684,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.233022928237915,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.243067979812622,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2532081604003906,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2628867626190186,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2727675437927246,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2829253673553467,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.2930831909179688,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.302799940109253,0.0,-0.43846161559632874,0.00022352669116474326,-0.00014763345653939447,0.0002684235882681851
,,0.0,1.3126168251037598,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.322486162185669,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3323554992675781,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3424184322357178,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3519341945648193,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3614840507507324,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3713452816009521,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3870205879211426,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.3914587497711182,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4015207290649414,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4109597206115723,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4147422313690186,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.424306869506836,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4340708255767822,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.444152593612671,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4541621208190918,0.0,-0.4386132943392156,0.00022226270164069195,-0.00014872765642588677,0.0006306414817274809
,,0.0,1.4640851020812988,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.4739885330200195,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.4839434623718262,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.4937677383422852,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.5034890174865723,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.5131683349609375,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.5228817462921143,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.532595157623291,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.542419672012329,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.5522441864013672,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
,,0.0,1.5623056888580322,0.0,-0.44073679673962174,0.00022102386613702052,-0.00015011741605183316,-5.983637767942751e-05
