0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitacion (V)
Fecha,24_06_2022,,,,,,,
Hora de inicio,14_53_00,,,,,,,
Hora de finalización,14_53_07,,,,,,,
Voltage de salida analoga,0,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,0.0,0.0,0.0,-6.08731927784641,5.144803775116902e-05,-0.00012142925580944476,-0.2888097536652261
,,0.0,0.009953498840332031,0.0,-3.8612062078784724,5.0001681579369256e-05,-0.00012437856469889685,-0.1540986552258567
,,0.0,0.02017998695373535,0.0,-3.8612062078784724,5.0001681579369256e-05,-0.00012437856469889685,-0.1540986552258567
,,0.0,0.030188560485839844,0.0,-3.8612062078784724,5.0001681579369256e-05,-0.00012437856469889685,-0.1540986552258567
,,0.0,0.034772396087646484,0.0,-4.430987405530132,4.728504737842423e-05,-0.00012682479318076628,-0.203354629081744
,,0.0,0.04378533363342285,0.0,-5.025795595757998,4.633548310911202e-05,-0.00012925215614735172,-0.23218113643621802
,,0.0,0.05420970916748047,0.0,-5.025795595757998,4.633548310911202e-05,-0.00012925215614735172,-0.23218113643621802
,,0.0,0.0640873908996582,0.0,-4.761647065021839,4.404017874951767e-05,-0.00013213229148076132,-0.22203148921324228
,,0.0,0.06933236122131348,0.0,-4.761647065021839,4.404017874951767e-05,-0.00013213229148076132,-0.22203148921324228
,,0.0,0.0776526927947998,0.0,-4.761647065021839,4.404017874951767e-05,-0.00013213229148076132,-0.22203148921324228
,,0.0,0.08539819717407227,0.0,-4.761647065021839,4.404017874951767e-05,-0.00013213229148076132,-0.22203148921324228
,,0.0,0.09536337852478027,0.0,-4.830888411149348,4.202785711918757e-05,-0.00013547777619118433,-0.21041599145267298
,,0.0,0.10514950752258301,0.0,-4.830888411149348,4.202785711918757e-05,-0.00013547777619118433,-0.21041599145267298
,,0.0,0.11514735221862793,0.0,-3.8698518962229795,4.000924698376305e-05,-0.0001376661759641682,-0.14692598631475
