0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,21_06_2022,,,,,,,
Hora de inicio,16_41_57,,,,,,,
Hora de finalización,16_43_50,,,,,,,
Voltage de salida analoga,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,
,,0.0,2.1860477924346924,5.996879583992844,-0.44009216208235236,0.00012504241287538513,-9.954525807960826e-05,0.0007966580162297099
,,0.0,2.186781167984009,5.996879583992844,-0.44009216208235236,0.00012504241287538513,-9.954525807960826e-05,0.0007966580162297099
,,114.0,2.2285256385803223,5.996879583992844,-0.4375515431390116,0.00012362121072396465,-0.00010236250836206996,2.8831544156975307e-05
,,116.0,2.230499744415283,5.996879583992844,-0.4375515431390116,0.00012362121072396465,-0.00010236250836206996,2.8831544156975307e-05
,,232.0,2.3588905334472656,5.996879583992844,-0.43675522973885833,0.00012501097034991115,-9.979050977830464e-05,0.0004589652926399501
,,337.0,2.5840957164764404,5.990041636918736,-0.4405851179967338,0.00012437583133533852,-9.975277874773583e-05,0.0005457466629479235
,,460.0,2.8116886615753174,5.996879583992844,-0.43444212890984535,0.00012277226253616926,-0.00010243168191811213,0.0007476076764904116
,,518.0,2.878086566925049,5.996879583992844,-0.43444212890984535,0.00012277226253616926,-0.00010243168191811213,0.0007476076764904116
,,570.0,2.927241802215576,5.996879583992844,-0.44031968019668266,0.0001228225705769275,-0.00010255116351491319,-0.0009333097353444631
,,689.0,3.1598970890045166,5.996879583992844,-0.43561763916721313,0.00012164662012420355,-0.00010316743701420177,0.0007438345734335527
,,746.0,3.2163937091827393,5.996879583992844,-0.43933376836792387,0.00012132590636436959,-0.0001037837105134905,0.00012693222363551192
,,794.0,3.2645065784454346,5.996879583992844,-0.43933376836792387,0.00012132590636436959,-0.0001037837105134905,0.00012693222363551192
,,856.0,3.3128345012664795,5.996879583992844,-0.43152231310928724,0.00012151456151721315,-0.00010430565643635701,0.0011607624612175083
,,914.0,3.359832525253296,5.996879583992844,-0.43152231310928724,0.00012151456151721315,-0.00010430565643635701,0.0011607624612175083
,,977.0,3.4067132472991943,5.996879583992844,-0.4406230376824549,0.00012146425347645478,-0.00010310455196325399,-0.00045789875017903547
,,1089.0,3.651960611343384,5.996879583992844,-0.44187438731126566,0.00012231320166425022,-0.00010238137387735397,0.0004929232201518264
,,1146.0,3.706563949584961,5.996879583992844,-0.442101905425595,0.00012118755925228464,-0.00010297878186135835,-0.0005333608113163857
,,1196.0,3.752880334854126,5.996879583992844,-0.442101905425595,0.00012118755925228464,-0.00010297878186135835,-0.0005333608113163857
,,1258.0,3.801593542098999,5.996879583992844,-0.44244318259708804,0.00012220629707763907,-0.00010268951062699866,0.0004155746074859934
,,1375.0,4.048829555511475,5.996879583992844,-0.4382340974819988,0.00012101148110963084,-0.0001022996233111222,0.0009023049018219709
,,1422.0,4.095753192901611,5.996879583992844,-0.4382340974819988,0.00012101148110963084,-0.0001022996233111222,0.0009023049018219709
,,1485.0,4.14494776725769,5.99824904724564,-0.4362243541387583,0.00012042665013581652,-0.00010398494267652327,-0.00032772669471711204
,,1487.0,4.145405530929565,5.996879583992844,-0.4362243541387583,0.00012042665013581652,-0.00010398494267652327,-0.00032772669471711204
,,1603.0,4.193390130996704,6.003733160660265,-0.4427086203971394,0.0001215774465681608,-0.00010275868418304097,0.0008551411136110687
,,1653.0,4.233184576034546,5.996879583992844,-0.4427086203971394,0.0001215774465681608,-0.00010275868418304097,0.0008551411136110687
,,1710.0,4.2745561599731445,5.996879583992844,-0.4396371258536948,0.00012292318665844406,-9.977164426302032e-05,0.0011588759096890322
,,1774.0,4.31588888168335,5.996879583992844,-0.4396371258536948,0.00012292318665844406,-9.977164426302032e-05,0.0011588759096890322
,,1774.0,4.316465854644775,5.996879583992844,-0.4396371258536948,0.00012292318665844406,-9.977164426302032e-05,0.0011588759096890322
,,1885.0,4.359956979751587,5.996879583992844,-0.43933376836792354,0.00012356461417811171,-9.833157659631558e-05,0.0010834138485518018
,,1940.0,4.400589942932129,5.996879583992844,-0.43933376836792354,0.00012356461417811171,-9.833157659631558e-05,0.0010834138485518018
,,1996.0,4.442250728607178,5.996879583992844,-0.43933376836792354,0.00012356461417811171,-9.833157659631558e-05,0.0010834138485518018
,,2060.0,4.4917967319488525,5.996879583992844,-0.4404334392538472,0.00012626238286377265,-9.47031091566275e-05,0.000685351476052114
,,2117.0,4.550167560577393,5.995510745922998,-0.4404334392538472,0.00012626238286377265,-9.47031091566275e-05,0.000685351476052114
,,2174.0,4.612966537475586,5.996879583992844,-0.4348592454527826,0.00012753894939801296,-9.290459669952038e-05,0.0003948225406731898
,,2232.0,4.678282737731934,5.99824904724564,-0.43330453833819993,0.0001276898735202881,-9.150226006338435e-05,-0.00027113014886402274
,,2289.0,4.742360830307007,6.003733160660265,-0.43330453833819993,0.0001276898735202881,-9.150226006338435e-05,-0.00027113014886402274
,,2346.0,4.805560827255249,5.995510745922998,-0.4373998643961252,0.00012922426876341416,-9.06030038348308e-05,0.0016078751734562948
,,2403.0,4.859305381774902,5.996879583992844,-0.44013008176807483,0.00012880293892206406,-9.01439429629118e-05,0.0002608773821544208
,,2450.0,4.907711505889893,5.996879583992844,-0.44013008176807483,0.00012880293892206406,-9.01439429629118e-05,0.0002608773821544208
,,2517.0,4.958832740783691,6.003733160660265,-0.4379686596819487,0.00012954498252324816,-8.916293616812582e-05,0.00010618015682274162
,,2574.0,5.010521173477173,5.996879583992844,-0.4379686596819487,0.00012954498252324816,-8.916293616812582e-05,0.00010618015682274162
,,2632.0,5.0621418952941895,6.003733160660265,-0.4333803777096424,0.00013026187210405307,-8.800585123068618e-05,0.0006080028633862545
,,2689.0,5.114922761917114,5.996879583992844,-0.4333803777096424,0.00013026187210405307,-8.800585123068618e-05,0.0006080028633862545
,,2746.0,5.16369366645813,5.99824904724564,-0.4358451572815405,0.00013108566627146923,-8.692422835438402e-05,0.002677549890078577
,,2803.0,5.214447736740112,5.996879583992844,-0.4358451572815405,0.00013108566627146923,-8.692422835438402e-05,0.002677549890078577
,,2860.0,5.26270866394043,6.005105756261695,-0.43800657936766907,0.00013204151904587586,-8.533323656540448e-05,0.001162649012745991
,,2917.0,5.314860582351685,5.996879583992844,-0.43800657936766907,0.00013204151904587586,-8.533323656540448e-05,0.001162649012745991
,,2974.0,5.36740255355835,5.99824904724564,-0.4358072375958203,0.00013249429141270008,-8.444026884194602e-05,0.0010154979935280961
,,3031.0,5.419104099273682,5.996879583992844,-0.4358072375958203,0.00013249429141270008,-8.444026884194602e-05,0.0010154979935280961
,,3089.0,5.4755003452301025,5.996879583992844,-0.42992968630898193,0.0001334878752176755,-8.32391643688426e-05,0.0010664348847957972
,,3138.0,5.518387794494629,5.996879583992844,-0.42992968630898193,0.0001334878752176755,-8.32391643688426e-05,0.0010664348847957972
,,3199.0,5.562992095947266,5.99824904724564,-0.4418364676255436,0.00013348158671258075,-8.149095995249364e-05,0.00046462494722525176
,,3204.0,5.564148664474487,5.996879583992844,-0.4418364676255436,0.00013348158671258075,-8.149095995249364e-05,0.00046462494722525176
,,3311.0,5.608357906341553,5.996879583992844,-0.4359968360244281,0.00013453805556850397,-8.081180140225724e-05,0.0001740960118464341
,,3366.0,5.649337291717529,5.996879583992844,-0.4359968360244281,0.00013453805556850397,-8.081180140225724e-05,0.0001740960118464341
,,3431.0,5.695937156677246,5.995510745922998,-0.43895457151070716,0.00013487134633852733,-7.936544523045774e-05,4.203740485600793e-05
,,3489.0,5.744362115859985,5.995510745922998,-0.43895457151070716,0.00013487134633852733,-7.936544523045774e-05,4.203740485600793e-05
,,3537.0,5.786884307861328,5.996879583992844,-0.43895457151070716,0.00013487134633852733,-7.936544523045774e-05,4.203740485600793e-05
,,3599.0,5.830096006393433,6.003733160660265,-0.43944752742508825,0.0001361542013778625,-7.781847297714179e-05,4.5810507912926734e-05
,,3653.0,5.871972560882568,5.996879583992844,-0.43944752742508825,0.0001361542013778625,-7.781847297714179e-05,4.5810507912926734e-05
,,3714.0,5.916344881057739,5.996879583992844,-0.44058511799673206,0.00013752509548852477,-7.625892371363614e-05,0.0006212087240853071
,,3831.0,6.139788866043091,5.996879583992844,-0.43724818565323964,0.00013854383331387922,-7.390702280818834e-05,0.0012947076197363306
,,3888.0,6.194495439529419,6.005105756261695,-0.43770322188189675,0.00013777663569231578,-7.56866697500111e-05,0.0007117631974502259
,,3936.0,6.239967346191406,5.996879583992844,-0.43770322188189675,0.00013777663569231578,-7.56866697500111e-05,0.0007117631974502259
,,4001.0,6.288404703140259,5.996879583992844,-0.4363381131959215,0.0001386758919208693,-7.486916408768942e-05,-0.0006673059698352412
,,4058.0,6.337313413619995,5.996879583992844,-0.4363381131959215,0.0001386758919208693,-7.486916408768942e-05,-0.0006673059698352412
,,4174.0,6.583875894546509,5.996879583992844,-0.43918208962503663,0.00013689624497904647,-7.566151572963174e-05,0.00013259187822082686
,,4222.0,6.633125305175781,5.995510745922998,-0.43918208962503663,0.00013689624497904647,-7.566151572963174e-05,0.00013259187822082686
