0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,15_07_2022,,,,,,,,,
Hora de inicio,11_32_51,,,,,,,,,
Hora de finalización,11_34_22,,,,,,,,,
Voltage de salida analoga,0.0,,,,,,,,,
Voltaje offset celda 1,-0.0012924790659480762,,,,,,,,,
Voltaje offset celda 2,-0.03034604036525338,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.25153160095214844,0.0,0.0,-0.45859696871446126,-6.33423342489567e-05,-0.00035713500377200757,0.95781,-0.0005144952960320382
,,0.0,0.5030632019042969,0.0,0.0,-0.45859696871446126,-6.33423342489567e-05,-0.00035713500377200757,0.95781,-0.0005144952960320382
,,0.0,0.7500600814819336,0.0,0.0,-0.46007583645760164,-4.9870443646229964e-05,-5.3228116257744154e-05,0.02634684051293573,-0.0005861842541124961
,,0.0,1.000152826309204,0.0,0.0,-0.4576489765714221,-4.970694251376577e-05,-5.373748517042143e-05,0.95781,-0.00046167185323597426
,,0.0,1.2500901222229004,0.0,0.0,-0.4570043419141578,-4.9839001120756294e-05,-5.308348064056396e-05,0.9269535207118514,-0.0004711046108780814
,,0.0,1.4999985694885254,0.0,0.0,-0.45510835762808177,-5.0153426375495416e-05,-5.2863382962246853e-05,0.95781,-0.0002239663606531872
,,0.0,1.7501285076141357,0.0,0.0,-0.4567009844283844,-5.0027656273599504e-05,-5.2454630131086175e-05,0.1521320540137155,-0.0005409070174301101
,,0.0,1.9999525547027588,0.0,0.0,-0.4530227749133967,-4.965034596791277e-05,-5.2221955442579295e-05,0.4589955953898255,-0.000506949089918327
,,0.0,2.253248929977417,0.0,0.0,-0.45605634977111886,-5.0241465446822125e-05,-5.1907530187840153e-05,0.95781,-0.0004239408226672192
,,0.0,2.49975848197937,0.0,0.0,-0.45761105688570175,-4.9706942513765684e-05,-5.1398161275163015e-05,0.95781,9.108774459533286e-05
,,0.0,2.7496471405029297,0.0,0.0,-0.456359707256891,-4.965034596791277e-05,-5.1240948647793895e-05,0.95781,6.844912625411314e-05
,,0.0,2.999542474746704,0.0,0.0,-0.45491875919947206,-5.0021367768504765e-05,-5.115290957646672e-05,0.1255917069448216,-0.0009389693899298178
,,0.0,3.2494091987609863,0.0,0.0,-0.45901408525739773,-4.912211153995138e-05,-5.1215794627414437e-05,0.95781,-0.0003182939370748783
,,0.0,3.49945330619812,0.0,0.0,-0.4571181009713207,-4.946169081506952e-05,-5.034169241924062e-05,0.10731359018923071,-0.0005314742597880495
,,0.0,3.749351978302002,0.0,0.0,-0.45366740957066226,-4.9600037927154614e-05,-5.053034757208377e-05,0.07988855666854823,-0.0005824111510557373
,,0.0,3.999588966369629,0.0,0.0,-0.4566630647426631,-4.946169081506926e-05,-5.047375102623111e-05,0.95781,-0.00021453360301104007
,,0.0,4.24922776222229,0.0,0.0,-0.45742145845709314,-4.941138277431123e-05,-4.982603500146857e-05,0.0,-0.0005522263266008198
,,0.0,4.499176979064941,0.0,0.0,-0.45537379542813117,-4.98893091615145e-05,-4.931037758369644e-05,0.95781,-0.00033715945235929246
