0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,14_07_2022,,,,,,,,,
Hora de inicio,17_12_53,,,,,,,,,
Hora de finalización,17_14_06,,,,,,,,,
Voltage de salida analoga,0.0,,,,,,,,,
Voltaje offset celda 1,-0.009022510358954414,,,,,,,,,
Voltaje offset celda 2,-0.044931481094167364,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.019825458526611328,0.0,0.0,-0.4534778111420543,-9.340767710710294e-05,-0.00045439302356788304,0.10798771454688882,-0.06593255609601514
,,0.0,0.039702415466308594,0.0,0.0,-0.4534778111420543,-9.340767710710294e-05,-0.00045439302356788304,0.10798771454688882,-0.06593255609601514
,,0.0,0.05552172660827637,0.0,0.0,-0.4534778111420543,-9.340767710710294e-05,-0.00045439302356788304,0.10798771454688882,-0.06593255609601514
,,0.0,0.07150745391845703,0.0,0.0,-0.4504821559700531,-3.0630919207579736e-06,-4.902134483555573e-06,0.0,-0.05935792401942204
,,0.0,0.09286928176879883,0.0,0.0,-0.4504821559700531,-3.0630919207579736e-06,-4.902134483555573e-06,0.0,-0.05935792401942204
,,0.0,0.11708664894104004,0.0,0.0,-0.4504821559700531,-3.0630919207579736e-06,-4.902134483555573e-06,0.0,-0.05935792401942204
,,0.0,0.13673090934753418,0.0,0.0,-0.4504821559700531,-3.0630919207579736e-06,-4.902134483555573e-06,0.0,-0.05935792401942204
,,0.0,0.1565561294555664,0.0,0.0,-0.4504821559700531,-3.0630919207579736e-06,-4.902134483555573e-06,0.0,-0.05935792401942204
,,0.0,0.18117427825927734,0.0,0.0,-0.45040631659861036,-2.842994242440427e-06,-3.90855067858048e-06,0.0,-0.06569673715496088
,,0.0,0.20440316200256348,0.0,0.0,-0.45040631659861036,-2.842994242440427e-06,-3.90855067858048e-06,0.0,-0.06569673715496088
,,0.0,0.22104787826538086,0.0,0.0,-0.45040631659861036,-2.842994242440427e-06,-3.90855067858048e-06,0.0,-0.06569673715496088
