0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,16_08_2022,,,,,,,,,
Hora de inicio,11_53_05,,,,,,,,,
Hora de finalización,11_54_33,,,,,,,,,
Voltage de salida analoga,100.0,,,,,,,,,
Voltaje offset celda 1,-0.00872763469839725,,,,,,,,,
Voltaje offset celda 2,-0.010193412434933572,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,6800.0,0.24959897994995117,0.2,10.835945782957367,-0.2623625951055448,-8.701226742571074e-05,-0.00010411700128351358,0.005105098039215592,5.036180023250662
,,20.0,0.49944519996643066,0.2,10.835945782957367,-0.2623625951055448,-8.701226742571074e-05,-0.00010411700128351358,0.005105098039215592,5.036180023250662
,,179.0,0.7492742538452148,0.2,10.835945782957367,-0.26130084390534447,-6.292270666711022e-08,-1.7552585877328268e-06,0.005105098039215662,5.036855408697844
,,287.0,0.9989447593688965,0.2,10.827012604240997,-0.25887398401916534,3.269646092095464e-07,-2.069683842471689e-06,0.0051050980392157025,5.036683732508754
,,392.0,1.249077558517456,0.2,10.827012604240997,-0.25811559030473535,2.955220837355145e-07,-2.0005102864291586e-06,0.005105098039215636,5.037460991738469
,,476.0,1.499363899230957,0.2,10.827012604240997,-0.25758471470463373,4.0242667034676854e-07,-1.6672195164060822e-06,0.0051050980392157745,5.03921925776297
,,590.0,1.7487876415252686,0.2,10.835945782957367,-0.26031493207658324,-1.2614665908551592e-08,-2.7677079079924983e-06,0.005105098039215625,5.036934643862034
,,698.0,1.998598575592041,0.2,10.831477351706663,-0.2603907714480255,1.571749716500377e-07,-1.8370091539649664e-06,0.005105098039215792,5.037472311047641
,,791.0,2.2488667964935303,0.2,10.831477351706663,-0.26092164704812854,2.2634852769286285e-07,-9.880609661695218e-07,0.005105098039215683,5.033984077271566
,,849.0,2.4985382556915283,0.2,10.831477351706663,-0.2638793825344071,-5.03456964773101e-08,-1.3342676478660803e-08,0.005105098039215608,5.036483758046742
,,1012.0,2.748274564743042,0.2,10.831477351706663,-0.26331058724858525,2.1377151750328825e-07,-1.8495861641543676e-06,0.005105098039215503,5.03614606532315
,,1079.0,2.9983785152435303,0.2,10.835945782957367,-0.2606562092480776,-2.5786636460510897e-07,-4.478520195241517e-08,0.005105098039215681,5.039511673249878
,,1199.0,3.2482242584228516,0.2,10.831477351706663,-0.26202131793405203,3.1438759901997184e-07,-2.4532826532532547e-06,0.005105098039215686,5.035880061557643
,,1283.0,3.498065233230591,0.2,10.827012604240997,-0.2598598958479263,4.590232161997068e-07,-1.1578506037286836e-06,0.005105098039215719,5.038700456092652
,,1398.0,3.7499358654022217,0.2,10.831477351706663,-0.2633485069343055,3.521186295887303e-07,-2.604206775528098e-06,0.005105098039215633,5.036532808386479
,,1510.0,3.9981303215026855,0.2,10.831477351706663,-0.2638793825344069,3.2696460920937294e-07,-4.975575687765979e-07,0.005105098039215578,5.036163044286908
,,1622.0,4.247653245925903,0.2,10.827012604240997,-0.2586085462191146,3.206761041145423e-07,-2.1011263679454088e-06,0.005105098039215576,5.039487148080008
,,1724.0,4.498119115829468,0.2,10.835945782957367,-0.2606562092480765,3.835611550626755e-07,-2.9689400710254146e-06,0.005105098039215639,5.035832897769431
,,1826.0,4.747581243515015,0.2,10.831477351706663,-0.26251427384843184,2.452140429774069e-07,-3.0003825964991862e-06,0.005105098039215655,5.039841819767355
,,1927.0,4.997520685195923,0.2,10.831477351706663,-0.25902566276205136,-9.436523214077786e-08,-2.635649301001974e-06,0.005105098039215672,5.035512184009598
,,2032.0,5.247437000274658,0.2,10.827012604240997,-0.263007229762813,3.2696460920940767e-07,-2.1262803883248527e-06,0.005105098039215686,5.037611915860743
,,2137.0,5.497560262680054,0.2,10.835945782957367,-0.2618317195054439,4.2758069072569223e-07,-1.7867011132064597e-06,0.005105098039215714,5.040202151109288
,,2241.0,5.747303247451782,0.2,10.827012604240997,-0.26126292421962233,9.428992070233815e-08,-1.7238160622588469e-06,0.005105098039215696,5.037553432763364
,,2352.0,5.997208595275879,0.2,10.822551536006864,-0.2571296784759747,4.024266703468032e-07,-2.220607964746532e-06,0.005105098039215783,5.038987211924973
,,2450.0,6.247241735458374,0.2,10.831477351706663,-0.25944277930498877,-1.0065373723569526e-07,-1.7489700826379441e-06,0.005105098039215686,5.034827365804775
,,2548.0,6.496992588043213,0.2,10.8493732250676,-0.2608078879909639,1.3830945636589265e-07,-2.031952811903017e-06,0.005105098039215633,5.038336351647664
,,2636.0,6.747121810913086,0.2,10.84041790255413,-0.2628176313342049,-1.0065373723566056e-07,-1.9439137405763936e-06,0.005105098039215543,5.037174235906148
,,2736.0,6.997072696685791,0.2,10.831477351706663,-0.26202131793405176,4.967542467685694e-07,-1.0195034916436925e-06,0.005105098039215594,5.038892884348552
,,2842.0,7.246846675872803,0.2,10.831477351706663,-0.26452401719167373,9.428992070247693e-08,-7.428092674730165e-07,0.00510509803921565,5.036596951138447
,,2966.0,7.49660587310791,0.2,10.853856437144074,-0.26516865184893906,-2.012698187522574e-07,-7.553862776627645e-07,0.005105098039215553,5.039109837774319
,,3045.0,7.746479749679565,200.0,10.831477351706663,-0.26505489279177435,8.048909964130865e-07,-2.1765884290830295e-06,0.6613312317084726,5.0379043313476535
,,3161.0,7.996418237686157,200.0,10.827012604240997,-0.2622488360483809,3.0181058883008497e-07,-1.9942217813345535e-06,0.6613315179222333,5.0375515462118345
,,3263.0,8.246380805969238,200.0,10.831477351706663,-0.2650548927917736,2.0748301240859636e-07,-2.3463780666420005e-06,0.6613319209749982,5.0369365304135645
,,3366.0,8.496217966079712,200.0,10.831477351706663,-0.2659649652490916,2.9552208373556656e-07,-2.685957341760272e-06,0.6613321466374363,5.03751947483585
,,3473.0,8.746166706085205,200.0,10.831477351706663,-0.2567884013044814,4.398187994421321e-08,-2.4847251787272347e-06,0.6613321913687302,5.038543872315792
,,3579.0,8.99604320526123,200.0,10.835945782957367,-0.26190755887688816,4.527347111051884e-07,-2.4658596634430028e-06,0.661331810265203,5.036913891795225
,,3685.0,9.246014595031738,200.0,10.831477351706663,-0.26168004076255824,2.0748301240854432e-07,-1.6420654960265338e-06,0.661331287809552,5.039336223957734
,,3790.0,9.495822429656982,200.0,10.827012604240997,-0.2604666108194695,1.0686693089208624e-07,-1.0509460171172214e-06,0.6613308466178419,5.038309939926261
,,3894.0,9.74575161933899,200.0,10.831477351706663,-0.2620592376197747,1.253935447033741e-08,-1.42825632280413e-06,0.6613312711945092,5.038066574779097
,,3994.0,9.995747327804565,200.0,10.8493732250676,-0.2586085462191144,3.0181058883025846e-07,-1.384236787140801e-06,0.6613309769378023,5.037168576251558
,,4094.0,10.245510339736938,200.0,10.827012604240997,-0.2591394218192176,1.9490600221942073e-07,-1.1138310680651812e-06,0.6613308241596867,5.037704356885637
,,4203.0,10.495479345321655,200.0,10.844893715065508,-0.26255219353415366,-2.578663646052824e-07,-1.6923735367849537e-06,0.661331757597634,5.038279755101808
,,4314.0,10.74545669555664,200.0,10.831477351706663,-0.2623246754198243,1.383094563662396e-07,-2.264627500409809e-06,0.6613319099312498,5.036272464275557
,,4409.0,10.996968746185303,200.0,10.827012604240997,-0.26004949427653284,3.7727264996775813e-07,-1.5540264246997718e-06,0.6613310562718056,5.033540737662383
,,4506.0,11.244044542312622,200.0,10.827012604240997,-0.2596323777335967,2.2634852769294957e-07,-2.6608033213809493e-06,0.6613321835948341,5.037232719003531
,,4609.0,11.494316816329956,200.0,10.831477351706663,-0.2651686518489377,-2.641548696998529e-07,-2.314935541168333e-06,0.6613323157975661,5.038070347882154
,,4725.0,11.743647813796997,200.0,10.835945782957367,-0.25985989584792524,-7.549971685637258e-08,-1.271043695434803e-06,0.6613312104951977,5.038415586811857
,,4802.0,11.993844747543335,200.0,10.831477351706663,-0.26232467541982507,-2.327123442262373e-07,-1.2207356546765565e-06,0.6613313049876709,5.038398607848101
