0,1,Cuentas de vueltas,Muestreo (s),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de excitación (V)
Fecha,10_06_2022,,,,,,,
Hora de inicio,07_38_51,,,,,,,
Hora de finalización,07_38_58,,,,,,,
Voltage de salida analoga,,,,,,,,
ObservacionesPrueba con todo,,,,,,,,
,,0.0,8.377198219299316,0.0,-0.4441495684545584,0.0005212999844127903,1.8917600895869624e-05,0.00013825153280619507
,,0.0,17.004149675369263,0.0,-0.4412297526540001,0.0005135336806207366,1.2805173943742475e-05,0.0001873018725454734
,,0.0,25.88121461868286,0.0,-0.44316365662579793,0.0005035789770556983,4.120748407850528e-06,8.731464153848734e-05
,,0.0,35.0081741809845,0.0,-0.4445287653117712,0.0004962465801151845,-2.0356980799413282e-06,-8.624809907745946e-05
,,0.0,44.38565635681152,0.0,-0.44221566448275984,0.0004889707797205234,-7.349484885031687e-06,0.0004702846018106732
,,0.0,54.01294922828674,0.0,-0.4426707007114192,0.00048107870582657396,-1.3908395698887422e-05,-0.00012963878423148943
,,0.0,63.89039945602417,0.0,-0.44422540782600056,0.0004715076010723178,-2.1718719026604605e-05,-0.00010134051130496145
,,0.0,74.01753735542297,0.0,-0.4416089495112153,0.0004642569546980363,-2.7164564438684336e-05,0.0005080156323793816
,,0.0,84.39482378959656,0.0,-0.44270862039714004,0.00045508831426984564,-3.4899425705264475e-05,0.00022691945464258455
,,0.0,95.02179956436157,0.0,-0.44232942353992427,0.0004478628219159431,-4.045846420905073e-05,-0.00012020602658934898
,,0.0,105.89908909797668,0.0,-0.44274654008286096,0.0004387444895285114,-4.75644749661527e-05,-8.058844449217783e-05
,,0.0,117.02670454978943,0.0,-0.44570427556914083,0.00043148126614403975,-5.340020769410892e-05,-3.719775933823444e-05
,,0.0,128.40385174751282,0.0,-0.44069887705389804,0.00042266478200115714,-6.022952422704035e-05,-1.4559140997068009e-05
,,0.0,140.0308985710144,0.0,-0.44433916688316416,0.00041622535278410227,-6.554959953722484e-05,-0.00013341188728837494
,,0.0,151.90792083740234,0.0,-0.4413055920254436,0.00040767927436029597,-7.217768390712353e-05,0.00027031013979656127
,,0.0,164.038334608078,0.0,-0.44441500625460895,0.00040122097962795616,-7.7170756952379e-05,-4.474396545192549e-05
,,0.0,176.415269613266,0.0,-0.4410022345396719,0.0003949073205127966,-8.227073458424635e-05,0.0003382259948202804
,,0.0,189.04205989837646,0.0,-0.4450975605975969,0.0003887005659842479,-8.778575355236873e-05,5.7129817083549923e-05
,,0.0,201.91882610321045,0.0,-0.4435049337972916,0.00038218567470605535,-9.247697835307539e-05,-0.0001466177479874342
,,0.0,215.04750895500183,0.0,-0.44278445976858294,0.0003743564858630534,-9.86271363357703e-05,6.09029201403688e-05
,,0.0,228.42460298538208,0.0,-0.44335325505440654,0.00036845786808414936,-0.000103324649641571,7.2222229310972e-05
,,0.0,242.05184602737427,0.0,-0.4420260660541514,0.0003606915642920958,-0.00010952511566502512,0.00016654980573266976
,,0.0,255.92883467674255,0.0,-0.4422535841684809,0.00035473006146224365,-0.00011432324505234259,7.788188389626027e-05
,,0.0,270.05631017684937,0.0,-0.44126767233972236,0.0003488188666731501,-0.00011879437217473168,0.00017409601184638745
,,0.0,284.4375801086426,0.0,-0.44286029914002445,0.0003414361616918776,-0.00012437856469889693,0.00047217115333910266
