0,1,Cuentas de vueltas,Muestreo (s),Torque de referencia (N-m),Velocidad medida (m/s),Voltaje PAU (V),Voltaje celda #1 (V),Voltaje celda #2 (V),Voltaje de control difuso (V),Voltaje de excitacion (V)
Fecha,14_07_2022,,,,,,,,,
Hora de inicio,16_56_44,,,,,,,,,
Hora de finalización,16_57_55,,,,,,,,,
Voltage de salida analoga,200.0,,,,,,,,,
Voltaje offset celda 1,-0.006870051714690122,,,,,,,,,
Voltaje offset celda 2,-0.040011494034171896,,,,,,,,,
"ObservacionesEscriba sus observaciones antes de presionar ""Terminar"" o borre este campo si no tiene...",,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,15.493985414505005,200.0,0.0,-0.4495720835127381,-1.8538136462221844e-05,-2.935044903045428e-05,0.6495869525722797,-0.02338327292371116
,,0.0,15.74391794204712,200.0,0.0,-0.44934456539840867,-1.8380923834852222e-05,-2.94825076374447e-05,0.6505919162279585,-0.02554714752682505
,,0.0,15.993847131729126,200.0,0.0,-0.44858617168397696,-1.9166986971699795e-05,-2.9117774341947607e-05,0.6503635092580021,-0.0252377530761619
,,0.0,16.243887901306152,200.0,0.0,-0.45040631659861,-1.8896581252623947e-05,-2.870902151078693e-05,0.6493417315047321,-0.022772030228498448
,,0.0,16.493525981903076,200.0,0.0,-0.45135430874165,-1.8877715737339892e-05,-2.8866234138156323e-05,0.6502531513663717,-0.02470763209667188
,,0.0,16.74346685409546,200.0,0.0,-0.45154390717025633,-1.8387212339947002e-05,-2.9048600785905112e-05,0.6488916680520909,-0.021874031700963796
,,0.0,16.993431091308594,200.0,0.0,-0.45199894339891555,-1.8928023778098413e-05,-2.8470058317185062e-05,0.6484179347510556,-0.021059041440680274
,,0.0,17.243083477020264,200.0,0.0,-0.44703146456939624,-1.8588444502979918e-05,-2.909890882666327e-05,0.6484339549652886,-0.021213738666011787
,,0.0,17.493042945861816,200.0,0.0,-0.4516955859131418,-1.843752038070525e-05,-2.7910381363749833e-05,0.647622774401477,-0.019404535750243555
,,0.0,17.74306845664978,200.0,0.0,-0.45723186002848676,-1.7991036518975826e-05,-2.7866361828086312e-05,0.6487913594879304,-0.02097791972495758
,,0.0,17.992905378341675,200.0,0.0,-0.44904120791263563,-1.7752073325374014e-05,-2.802986296055063e-05,0.6503438674504981,-0.023886982181803115
,,0.0,18.24292540550232,200.0,0.0,-0.45154390717025716,-1.7487956111393363e-05,-2.8099036516593402e-05,0.6478741303681682,-0.01944038022928374
,,0.0,18.492899179458618,200.0,0.0,-0.45529795605668827,-1.758857219290994e-05,-2.7734303221095963e-05,0.648676305357475,-0.020545899424946105
,,0.0,18.742850303649902,200.0,0.0,-0.4480552960838766,-1.7695476779521058e-05,-2.830026867962583e-05,0.6488268114190643,-0.021100545574305768
,,0.0,18.992817401885986,200.0,0.0,-0.45404660642787703,-1.743764807063515e-05,-2.7910381363749833e-05,0.6485238149251763,-0.020313853586948784
