0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
,,0.0,0.0044,-0.051800000000000006,0.45598000000000005,0.33736000000000005,1e-05,108.8919226,34.249220699999995,1006.89
,,0.0,1.0196,0.5982000000000001,1.1595000000000002,1.4092900000000002,0.96474,108.8918762,34.2491704,1007.11
,,0.3262,1.2874,0.6056,2.1049200000000003,2.72027,0.68054,108.8918704,34.2491675,1007.24
,,0.2874,0.8879,0.35810000000000003,-2.24975,-0.48304,-0.6907500000000001,108.8918667,34.249166599999995,1007.33
,,0.2874,0.8879,0.35810000000000003,-2.2608900000000003,-0.9004300000000001,0.00254,108.8918667,34.249166599999995,1007.33
,,0.2874,0.8879,0.35810000000000003,-2.34809,-0.81535,-1.04041,108.8918667,34.249166599999995,1007.33
,,-0.2093,0.0073,0.5918,0.9719000000000001,0.98987,1.48943,108.8918518,34.2491729,1007.8000000000001
,,0.025500000000000002,2.7152000000000003,0.6954,0.044930000000000005,0.86482,0.0,108.89184809999999,34.2491774,1007.91
,,-0.5173,0.0095,0.4647,-1.2893700000000001,0.47245000000000004,0.00254,108.891846,34.2491817,1007.99
,,-0.5173,0.0095,0.4647,-1.88023,-0.54786,-1.17273,108.891846,34.2491817,1007.99
,,-0.5173,0.0095,0.4647,-0.22740000000000002,1.6850800000000001,0.0,108.891846,34.2491817,1007.99
,,-0.6091,3.8111,0.4803,0.48752000000000006,1.02623,0.24886000000000003,108.8918479,34.249208599999996,1008.14
,,-0.5517000000000001,3.365,0.5024000000000001,1.03983,1.0341500000000001,0.48797,108.8918523,34.249212199999995,1007.86
,,-0.45020000000000004,3.2176,0.7522000000000001,1.97341,0.7733300000000001,0.5858000000000001,108.89185599999999,34.2492124,1007.63
,,-0.45020000000000004,3.2176,0.7522000000000001,2.2432600000000003,0.9383,0.0,108.89185599999999,34.2492124,1007.63
,,-0.45020000000000004,3.2176,0.7522000000000001,1.4356200000000001,0.81476,0.49390000000000006,108.89185599999999,34.2492124,1007.63
,,-0.45020000000000004,3.2176,0.7522000000000001,0.8467600000000001,0.78373,0.0,108.89185599999999,34.2492124,1007.63
,,-0.45020000000000004,3.2176,0.7522000000000001,-0.1004,0.26026000000000005,-0.06624000000000001,108.89185599999999,34.2492124,1007.63
,,-0.45020000000000004,3.2176,0.7522000000000001,-0.7593300000000001,0.10846000000000001,0.00255,108.89185599999999,34.2492124,1007.63
,,0.0264,1.5735000000000001,0.1125,-0.89058,0.11850000000000001,-0.46437000000000006,108.8918692,34.2492078,1006.9300000000001
,,-0.0016,1.2786,0.0786,-0.89778,0.17163,-0.41180000000000005,108.8918695,34.2492051,1006.87
,,-0.0161,1.121,0.061700000000000005,-0.8859800000000001,0.17258,-0.42138000000000003,108.8918695,34.2492032,1006.84
,,-0.0161,1.121,0.061700000000000005,-0.8906700000000001,0.18215,0.00255,108.8918695,34.2492032,1006.84
,,-0.0161,1.121,0.061700000000000005,-0.9002700000000001,0.19087,-0.40593,108.8918695,34.2492032,1006.84
,,-0.0442,0.5813,-0.010100000000000001,-0.8945400000000001,0.17524,0.00255,108.8918679,34.249193999999996,1006.74
,,-0.0442,0.5813,-0.010100000000000001,-0.8886900000000001,0.19811,-0.41134000000000004,108.8918679,34.249193999999996,1006.74
,,-0.0396,0.43010000000000004,-0.0251,-0.9111600000000001,0.18034000000000003,0.00255,108.89186679999999,34.249189799999996,1006.71
,,-0.0396,0.43010000000000004,-0.0251,-0.8898300000000001,0.19072000000000003,-0.41462000000000004,108.89186679999999,34.249189799999996,1006.71
,,-0.0396,0.43010000000000004,-0.0251,-1.54922,-0.23034000000000002,0.00254,108.89186679999999,34.249189799999996,1006.71
,,-0.187,0.12250000000000001,-0.2747,-2.48537,-0.049280000000000004,-1.09958,108.8918648,34.249184299999996,1006.71
,,-0.187,0.12250000000000001,-0.2747,-2.0998300000000003,0.5070100000000001,0.00255,108.8918648,34.249184299999996,1006.71
,,-0.0541,1.0394,0.1605,2.0769300000000004,0.27656000000000003,1.14537,108.8918633,34.2491832,1006.77
,,-0.0541,1.0394,0.1605,2.0995700000000004,0.9849200000000001,0.0,108.8918633,34.2491832,1006.77
,,-0.0541,1.0394,0.1605,1.0231700000000001,0.55262,0.27707000000000004,108.8918633,34.2491832,1006.77
,,-0.0541,1.0394,0.1605,0.48269000000000006,0.60365,0.0,108.8918633,34.2491832,1006.77
,,-0.0541,1.0394,0.1605,-1.78953,-0.65993,0.2338,108.8918633,34.2491832,1006.77
,,-0.0541,1.0394,0.1605,-4.50821,-0.7764500000000001,0.00254,108.8918633,34.2491832,1006.77
,,0.025500000000000002,3.4919000000000002,1.1415,-1.4063700000000001,0.8213600000000001,-0.30356000000000005,108.8918484,34.2492083,1007.6700000000001
,,-1.9124,3.6222000000000003,0.9001,-1.15887,0.18822000000000003,-0.70713,108.891843,34.2492173,1007.85
,,0.025500000000000002,3.8892,0.6945,-0.9694600000000001,0.26691000000000004,-0.48441000000000006,108.89183659999999,34.2492283,1007.99
,,-2.5046,4.311,0.6071000000000001,-0.8852000000000001,0.38994,0.00255,108.89183129999999,34.2492375,1008.07
,,-2.5046,4.311,0.6071000000000001,-0.8709300000000001,0.35117000000000004,-0.34272,108.89183129999999,34.2492375,1008.07
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.8739100000000001,0.35150000000000003,0.00255,108.8918168,34.2492635,1008.14
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.86289,0.35041000000000005,-0.33659,108.8918168,34.2492635,1008.14
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.87214,0.35877000000000003,0.00255,108.8918168,34.2492635,1008.14
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.86789,0.36073000000000005,-0.32919000000000004,108.8918168,34.2492635,1008.14
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.8690300000000001,0.36295000000000005,0.00255,108.8918168,34.2492635,1008.14
,,-3.1807000000000003,0.020200000000000003,0.46590000000000004,-0.8683500000000001,0.36582000000000003,-0.33498,108.8918168,34.2492635,1008.14
,,-1.1951,0.5731,0.0079,-0.8796900000000001,0.36895000000000006,0.00255,108.891852,34.2492081,1007.09
,,-1.1951,0.5731,0.0079,-0.86621,0.36852,-0.33097000000000004,108.891852,34.2492081,1007.09
,,0.025500000000000002,0.3002,-0.0189,-0.8729600000000001,0.36376000000000003,0.00255,108.89185839999999,34.249191499999995,1007.0
,,0.025500000000000002,0.3002,-0.0189,-0.8639000000000001,0.36301000000000005,-0.33343,108.89185839999999,34.249191499999995,1007.0
,,0.025500000000000002,0.3002,-0.0189,-0.87314,0.37546,0.00255,108.89185839999999,34.249191499999995,1007.0
,,0.025500000000000002,0.3002,-0.0189,-0.92068,0.24641000000000002,-0.35257000000000005,108.89185839999999,34.249191499999995,1007.0
,,-0.4248,0.10840000000000001,0.1346,-0.04684000000000001,0.54061,0.00255,108.89186649999999,34.249167199999995,1006.9300000000001
