0,1
Fecha,02_12_2022
Hora de inicio,18_08_44
Hora de finalización,18_09_07
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
-0.0081,
-0.015000000000000001,
-0.0025,
0.0038200000000000005,
0.00385,
1e-05,
108.8918782,
34.249153299999996,
1005.4300000000001,
-0.010100000000000001,
-0.012400000000000001,
-0.0021000000000000003,
0.00071,
0.0037800000000000004,
1e-05,
108.8918782,
34.249153299999996,
1005.4300000000001,
-0.0097,
-0.011300000000000001,
-0.0008,
-0.0005600000000000001,
0.00161,
0.9954900000000001,
108.8918782,
34.249153299999996,
1005.4300000000001,
0.025500000000000002,
-0.0103,
-0.0008,
-0.00446,
0.0051600000000000005,
1e-05,
108.8918782,
34.249153299999996,
1005.4300000000001,
-0.010400000000000001,
-0.0098,
-0.0014,
-0.00097,
0.00461,
1.00085,
108.8918782,
34.249153299999996,
1005.4200000000001,
-0.011600000000000001,
6.5535000000000005,
-0.0013000000000000002,
0.0032400000000000003,
0.00451,
0.9903400000000001,
108.8918782,
34.249153299999996,
1005.4200000000001,
-0.0119,
-0.0076,
-0.0009000000000000001,
0.00011,
0.004710000000000001,
0.9990300000000001,
108.8918782,
34.249153299999996,
1005.4200000000001,
-0.0114,
-0.0073,
-0.0019,
-0.07616,
0.11318,
1e-05,
108.8918782,
34.249153299999996,
1005.4200000000001,
-0.0114,
-0.0073,
-0.0019,
-0.5603,
0.28061,
2e-05,
108.8918782,
34.249153299999996,
1005.4200000000001,
-0.0114,
-0.0073,
-0.0019,
1.7100300000000002,
-0.17343,
1e-05,
108.8918782,
34.249153299999996,
1005.4200000000001,
0.2805,
0.5351,
-0.0494,
-0.36378000000000005,
1.14147,
0.73863,
108.8918783,
34.249153899999996,
1005.52,
-0.3643,
-0.6989000000000001,
-0.1332,
-0.39645,
0.7575500000000001,
0.5580400000000001,
108.8918784,
34.249154,
1005.52,
0.4534,
0.0033,
-0.0869,
1.9599700000000002,
-0.31065000000000004,
0.0,
108.89187849999999,
34.249154,
1005.51,
0.3935,
0.7658,
-0.0604,
2.36905,
0.4318,
0.6003200000000001,
108.89187849999999,
34.249153899999996,
1005.49,
