0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,19_03_00,,,,,,,,,,,,
Hora de finalización,19_03_10,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,-0.4319,-0.661,0.024300000000000002,0.0036500000000000005,-0.006540000000000001,1.0034100000000001,0.29400000000000004,0.29400000000000004,0.29400000000000004,-76.5317196,3.3732227,991.46
,,-0.4182,-0.6551,0.0073,-0.011760000000000001,-0.02048,0.98762,-0.1983,-0.1983,-0.1983,-76.5317197,3.3732221,991.45
,,-0.4179,-0.6506000000000001,0.0022,-0.0030800000000000003,-0.014190000000000001,1.01458,0.1648,0.1648,0.1648,-76.5317199,3.3732216,991.44
,,-0.40440000000000004,-0.6357,-0.0035,-0.01374,-0.00491,0.9920000000000001,0.249,0.249,0.249,-76.5317201,3.3732211,991.4300000000001
,,-0.403,-0.6317,-0.018000000000000002,-0.019770000000000003,-0.01583,0.99294,-0.39880000000000004,-0.39880000000000004,-0.39880000000000004,-76.5317203,3.3732206,991.4200000000001
,,-0.40650000000000003,-0.6232,-0.0373,-0.012570000000000001,-0.01862,0.9924100000000001,-0.5401,-0.5401,-0.5401,-76.5317206,3.3732202,991.4
,,-0.3975,-0.6203000000000001,-0.041100000000000005,0.00128,-0.009800000000000001,1.01886,-0.12380000000000001,-0.12380000000000001,-0.12380000000000001,-76.5317209,3.3732197999999998,991.38
,,-0.38480000000000003,-0.6055,-0.044500000000000005,-0.01361,0.00542,0.9953400000000001,0.15430000000000002,0.15430000000000002,0.15430000000000002,-76.53172119999999,3.3732192999999997,991.36
,,-0.379,-0.5838,-0.045200000000000004,-0.012410000000000001,0.00033000000000000005,0.9962300000000001,0.4474,0.4474,0.4474,-76.5317214,3.3732189,991.34
,,-0.37210000000000004,-0.5656,-0.0645,-0.01128,-0.00515,0.99206,0.4072,0.4072,0.4072,-76.53172169999999,3.3732184999999997,991.3100000000001
,,-0.36510000000000004,-0.5578000000000001,-0.07590000000000001,-0.00021,-0.0091,0.99592,-0.0108,-0.0108,-0.0108,-76.531722,3.373218,991.2900000000001
,,-0.3553,-0.551,-0.0811,-0.0066300000000000005,-0.00442,0.9968300000000001,-0.0095,-0.0095,-0.0095,-76.5317223,3.3732176,991.26
,,-0.34990000000000004,-0.5438000000000001,-0.0892,-0.00598,-0.01319,0.9921200000000001,0.14450000000000002,0.14450000000000002,0.14450000000000002,-76.5317226,3.3732172,991.24
,,-0.3406,-0.5297000000000001,-0.09680000000000001,-0.014180000000000002,0.008400000000000001,1.00818,0.18380000000000002,0.18380000000000002,0.18380000000000002,-76.5317228,3.3732167,991.21
