0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,18_37_55,,,,,,,,,,,,
Hora de finalización,18_39_39,,,,,,,,,,,,
,,1.4953,-9.6905,-0.033800000000000004,-0.03783,0.041060000000000006,0.8964200000000001,1.1779,1.1779,1.1779,-76.536411,3.3758787999999997,997.74
,,1.5358,-9.6732,-0.0325,-0.00445,0.021660000000000002,1.01086,1.981,1.981,1.981,-76.5364097,3.3758692999999997,997.73
,,1.5734000000000001,-9.6441,-0.0043,-0.021800000000000003,-0.14411000000000002,1.1552300000000002,0.8085,0.8085,0.8085,-76.53640829999999,3.3758599,997.72
,,1.6031,-9.6303,0.0076,0.0026400000000000004,-0.045880000000000004,1.02306,-1.2182,-1.2182,-1.2182,-76.5364069,3.3758507,997.72
,,1.6148,-9.618500000000001,-0.0199,-0.005180000000000001,-0.025540000000000004,1.01743,-1.9349,-1.9349,-1.9349,-76.5364058,3.3758426999999998,997.72
,,1.6092000000000002,-9.5974,-0.033,-0.04565,-0.08184000000000001,0.96486,-3.624,-3.624,-3.624,-76.53640419999999,3.3758318999999997,997.71
,,1.6187,-9.584900000000001,-0.0211,0.03701,-0.02518,0.9528800000000001,1.8635000000000002,1.8635000000000002,1.8635000000000002,-76.53640279999999,3.3758223999999997,997.71
,,1.6172,-9.5594,-0.0194,0.019600000000000003,-0.012180000000000002,1.0358100000000001,2.6866000000000003,2.6866000000000003,2.6866000000000003,-76.5364012,3.3758117,997.71
,,1.617,-9.5324,0.0088,-0.0015,-0.07507000000000001,0.9101400000000001,0.016300000000000002,0.016300000000000002,0.016300000000000002,-76.5364001,3.3758049,997.71
,,1.618,-9.4931,0.021400000000000002,0.00185,-0.06266000000000001,1.0321600000000002,-2.0380000000000003,-2.0380000000000003,-2.0380000000000003,-76.53639849999999,3.3757943,997.71
,,1.614,-9.444700000000001,0.0318,0.03296,-0.05888,0.9842500000000001,-1.1195000000000002,-1.1195000000000002,-1.1195000000000002,-76.5363972,3.3757851,997.71
,,1.6179000000000001,-9.3952,0.015300000000000001,-0.008740000000000001,-0.032560000000000006,1.0135500000000002,0.24230000000000002,0.24230000000000002,0.24230000000000002,-76.5363958,3.3757761,997.72
,,1.6051,-9.334900000000001,-0.017,0.0597,-0.11781000000000001,0.9889000000000001,-0.663,-0.663,-0.663,-76.53639439999999,3.3757668,997.71
,,1.605,-9.2797,-0.0223,0.02126,-0.1005,1.00952,-0.6641,-0.6641,-0.6641,-76.53639299999999,3.3757574999999997,997.7
,,1.5946,-9.222900000000001,-0.0171,0.015780000000000002,-0.0762,0.90556,0.5546,0.5546,0.5546,-76.5363916,3.3757481,997.69
,,1.5798,-9.1646,-0.009600000000000001,-0.012360000000000001,-0.03679,1.0911300000000002,1.181,1.181,1.181,-76.5363903,3.3757394,997.69
,,1.5697,-9.112,-0.006,0.01855,-0.054900000000000004,1.05637,0.8351000000000001,0.8351000000000001,0.8351000000000001,-76.53638889999999,3.3757305,997.6800000000001
,,1.5550000000000002,-9.0616,-0.0268,0.00919,-0.01501,1.03447,1.6695,1.6695,1.6695,-76.5363875,3.3757213999999998,997.66
,,1.5463,-8.998000000000001,-0.039400000000000004,-0.013850000000000001,-0.019520000000000003,0.9725100000000001,-1.6602000000000001,-1.6602000000000001,-1.6602000000000001,-76.536386,3.3757113,997.63
,,1.5288000000000002,-8.9527,-0.0373,0.018320000000000003,-0.07345,1.01184,-0.0847,-0.0847,-0.0847,-76.5363848,3.3757034999999997,997.62
,,1.5123,-8.9018,-0.0379,-0.061180000000000005,-0.05616,0.89983,1.0603,1.0603,1.0603,-76.53638339999999,3.3756944,997.6
,,1.4977,-8.8503,-0.0901,0.02815,-0.08525,0.99145,-0.2696,-0.2696,-0.2696,-76.5363821,3.3756858999999997,997.57
,,1.4629,-8.7942,-0.0936,-0.008960000000000001,-0.026000000000000002,1.02566,-2.0281000000000002,-2.0281000000000002,-2.0281000000000002,-76.5363807,3.3756760999999997,997.53
,,1.4324000000000001,-8.7433,-0.093,0.01819,-0.09464,1.00638,-0.0297,-0.0297,-0.0297,-76.5363795,3.3756673999999998,997.49
,,1.4157,-8.6934,-0.0911,0.01844,-0.09297000000000001,0.9980200000000001,1.9514,1.9514,1.9514,-76.5363782,3.3756589,997.46
,,1.3966,-8.6471,-0.1285,-0.00498,-0.04318,0.9622100000000001,0.3325,0.3325,0.3325,-76.536377,3.3756505,997.4300000000001
,,1.3712,-8.584100000000001,-0.1061,0.049120000000000004,-0.040220000000000006,1.03854,0.383,0.383,0.383,-76.5363756,3.3756407999999998,997.38
,,1.3509,-8.5329,-0.11710000000000001,0.021120000000000003,-0.05616,0.9949000000000001,-2.1326,-2.1326,-2.1326,-76.5363744,3.3756325,997.35
,,1.3294000000000001,-8.4887,-0.10490000000000001,0.01822,-0.055560000000000005,0.9607100000000001,1.9015000000000002,1.9015000000000002,1.9015000000000002,-76.5363734,3.3756253999999997,997.32
,,1.3109,-8.4244,-0.12430000000000001,-0.03407,-0.06566000000000001,0.9708300000000001,0.3118,0.3118,0.3118,-76.5363721,3.375616,997.28
,,1.2871000000000001,-8.3734,-0.15960000000000002,0.01403,-0.09176000000000001,1.02179,-0.2028,-0.2028,-0.2028,-76.536371,3.3756079,997.24
,,1.2714,-8.3274,-0.15,0.03558,-0.08893000000000001,1.02034,-1.4462000000000002,-1.4462000000000002,-1.4462000000000002,-76.53636999999999,3.3756009999999996,997.2
,,1.2497,-8.2566,-0.1177,0.0111,-0.08975000000000001,1.01994,1.5396,1.5396,1.5396,-76.53636879999999,3.3755916,997.15
,,1.2365000000000002,-8.1948,-0.1233,-0.00459,0.0029300000000000003,0.93183,2.4901,2.4901,2.4901,-76.5363677,3.3755835,997.1
,,1.2202,-8.1303,-0.1612,0.0048400000000000006,-0.048650000000000006,0.9919800000000001,-0.2916,-0.2916,-0.2916,-76.5363667,3.3755758,997.0600000000001
,,1.2101,-8.0802,-0.1583,0.037970000000000004,-0.10335000000000001,0.9734800000000001,-2.2536,-2.2536,-2.2536,-76.53636589999999,3.3755699999999997,997.03
,,1.189,-8.0061,-0.15280000000000002,0.00598,-0.10563000000000002,1.00658,-0.8744000000000001,-0.8744000000000001,-0.8744000000000001,-76.5363646,3.375561,996.98
,,1.1669,-7.952,-0.1577,0.03953,-0.038880000000000005,0.9707600000000001,1.6989,1.6989,1.6989,-76.5363636,3.3755531999999997,996.9300000000001
,,1.1598000000000002,-7.901400000000001,-0.19190000000000002,-0.017740000000000002,-0.05573,0.9382,1.143,1.143,1.143,-76.5363625,3.3755455999999997,996.89
,,1.1385,-7.8373,-0.19990000000000002,-0.00421,0.01518,1.03518,-0.7322000000000001,-0.7322000000000001,-0.7322000000000001,-76.5363613,3.3755371,996.84
,,1.1153,-7.7827,-0.20120000000000002,-0.00585,-0.0897,0.9878800000000001,-1.8437000000000001,-1.8437000000000001,-1.8437000000000001,-76.53636039999999,3.3755295,996.7900000000001
,,1.108,-7.7304,-0.1952,0.01421,-0.059140000000000005,0.98677,0.1752,0.1752,0.1752,-76.5363595,3.3755222,996.75
,,1.1014000000000002,-7.673500000000001,-0.19110000000000002,-0.04007,-0.09446,1.01261,1.1767,1.1767,1.1767,-76.5363586,3.3755146999999996,996.71
,,1.0912,-7.617,-0.18680000000000002,0.027500000000000004,-0.04299,0.9935200000000001,2.0577,2.0577,2.0577,-76.5363576,3.3755072,996.6700000000001
,,1.07,-7.5667,-0.22360000000000002,0.0021100000000000003,-0.07058,0.9680000000000001,-1.3665,-1.3665,-1.3665,-76.5363568,3.3754999999999997,996.63
,,1.0636,-7.5023,-0.21730000000000002,0.03585,-0.05208,0.9947,-1.0681,-1.0681,-1.0681,-76.53635589999999,3.3754923999999997,996.58
,,1.0421,-7.4477,-0.1821,0.011470000000000001,-0.07469,0.97167,-0.6052000000000001,-0.6052000000000001,-0.6052000000000001,-76.53635489999999,3.3754844,996.5400000000001
,,1.0372000000000001,-7.3996,-0.1733,-0.012990000000000002,-0.013900000000000001,0.90656,2.9793000000000003,2.9793000000000003,2.9793000000000003,-76.53635419999999,3.3754779999999998,996.51
,,1.0171000000000001,-7.345400000000001,-0.2049,0.044640000000000006,-0.09511000000000001,1.02469,1.2292,1.2292,1.2292,-76.5363533,3.3754706999999997,996.48
,,0.9877,-7.2936000000000005,-0.21000000000000002,-0.00841,-0.09132000000000001,0.99504,-0.7252000000000001,-0.7252000000000001,-0.7252000000000001,-76.5363524,3.3754638,996.45
,,0.9668,-7.2327,-0.16390000000000002,0.012100000000000001,-0.10269,0.9480700000000001,-1.2022000000000002,-1.2022000000000002,-1.2022000000000002,-76.5363515,3.3754570999999998,996.4200000000001
,,0.9467000000000001,-7.1875,-0.1521,0.048220000000000006,-0.04363,0.9506300000000001,1.337,1.337,1.337,-76.5363507,3.3754508,996.4
,,0.9307000000000001,-7.1199,-0.1633,-0.007370000000000001,-0.08704,0.9623100000000001,1.5824,1.5824,1.5824,-76.5363496,3.3754421,996.37
,,0.9187000000000001,-7.0808,-0.1768,-0.00386,-0.08463000000000001,0.98521,0.48410000000000003,0.48410000000000003,0.48410000000000003,-76.536349,3.3754372,996.36
,,0.8952,-7.016500000000001,-0.1491,0.04182,-0.08267000000000001,1.0718500000000002,-0.8852000000000001,-0.8852000000000001,-0.8852000000000001,-76.5363478,3.3754291999999997,996.34
,,0.8927,-6.944100000000001,-0.10260000000000001,-0.019510000000000003,-0.08203,1.02021,0.7859,0.7859,0.7859,-76.53634679999999,3.3754215,996.33
,,0.8831,-6.891900000000001,-0.11420000000000001,-0.01827,-0.06968,0.98379,0.7824,0.7824,0.7824,-76.536346,3.3754155999999997,996.33
,,0.8674000000000001,-6.8405000000000005,-0.1453,0.02851,-0.023010000000000003,1.00594,-0.6369,-0.6369,-0.6369,-76.53634509999999,3.3754092,996.32
,,0.8541000000000001,-6.7724,-0.1078,0.04778,-0.10298,0.9885100000000001,-2.4252000000000002,-2.4252000000000002,-2.4252000000000002,-76.5363441,3.3754016,996.32
,,0.8392000000000001,-6.723000000000001,-0.1198,0.0106,-0.060640000000000006,1.0619800000000001,-2.2666,-2.2666,-2.2666,-76.53634339999999,3.3753960999999997,996.32
,,0.8266,-6.6612,-0.124,0.04411,-0.0826,0.99509,-0.3483,-0.3483,-0.3483,-76.5363424,3.3753884999999997,996.33
,,0.8092,-6.6047,-0.1374,0.01493,-0.06969,1.00644,-0.2126,-0.2126,-0.2126,-76.5363416,3.3753823,996.33
,,0.7976000000000001,-6.5513,-0.0918,0.00479,-0.10509,1.04133,1.2239,1.2239,1.2239,-76.53634079999999,3.3753766,996.33
,,0.7897000000000001,-6.4962,-0.0528,0.012360000000000001,-0.09672000000000001,1.0516500000000002,2.2637,2.2637,2.2637,-76.53634009999999,3.3753710999999997,996.35
,,0.7775000000000001,-6.4177,-0.054900000000000004,0.013330000000000002,-0.09815,0.9832400000000001,0.11800000000000001,0.11800000000000001,0.11800000000000001,-76.53633909999999,3.3753631,996.38
,,0.7639,-6.3464,-0.045000000000000005,0.01305,-0.09326000000000001,1.0884800000000001,-0.2796,-0.2796,-0.2796,-76.53633839999999,3.3753569,996.4
,,0.7619,-6.2884,-0.0025,-0.015120000000000001,-0.037360000000000004,0.98694,-0.8596,-0.8596,-0.8596,-76.5363376,3.3753507999999997,996.4200000000001
,,0.7493000000000001,-6.221100000000001,-0.0175,-0.01212,-0.05417,0.94332,-2.0929,-2.0929,-2.0929,-76.53633669999999,3.3753439,996.45
,,0.7485,-6.1751000000000005,-0.0011,0.012430000000000002,-0.11770000000000001,0.9880800000000001,0.9048,0.9048,0.9048,-76.5363361,3.3753387999999998,996.47
,,0.7521,-6.1158,0.044000000000000004,-0.00302,-0.041030000000000004,1.01444,1.5819,1.5819,1.5819,-76.53633529999999,3.3753327,996.5
,,0.7419,-6.060700000000001,0.0316,0.0091,-0.06891,0.96701,-0.29400000000000004,-0.29400000000000004,-0.29400000000000004,-76.5363345,3.3753268,996.53
,,0.7362000000000001,-6.0167,0.0247,0.014240000000000001,-0.11398000000000001,1.0176100000000001,1.5868,1.5868,1.5868,-76.5363338,3.3753218,996.5500000000001
,,0.7347,-5.945200000000001,0.07830000000000001,0.012960000000000001,-0.12593000000000001,0.9783600000000001,1.1645,1.1645,1.1645,-76.536333,3.3753154999999997,996.59
,,0.7305,-5.8981,0.0478,0.03368,-0.08356000000000001,0.9824700000000001,-3.1144000000000003,-3.1144000000000003,-3.1144000000000003,-76.5363323,3.3753105999999997,996.62
,,0.7196,-5.8519000000000005,0.057,0.023370000000000002,-0.036160000000000005,0.9816600000000001,-0.4399,-0.4399,-0.4399,-76.5363315,3.3753043,996.65
,,0.7165,-5.8014,0.0883,0.01717,-0.09075000000000001,1.01752,0.7884,0.7884,0.7884,-76.5363307,3.3752986999999997,996.69
,,0.7068,-5.7431,0.1231,-0.009630000000000001,-0.01813,0.9605600000000001,-0.5541,-0.5541,-0.5541,-76.53632999999999,3.3752933,996.72
,,0.6845,-5.6889,0.0839,-0.00203,-0.019860000000000003,0.9878100000000001,0.8520000000000001,0.8520000000000001,0.8520000000000001,-76.5363294,3.3752877999999997,996.75
,,0.6691,-5.6288,0.0944,0.034030000000000005,-0.08186,1.0373800000000002,1.8398,1.8398,1.8398,-76.5363287,3.3752826,996.78
,,0.662,-5.569500000000001,0.10550000000000001,-0.03157,-0.05213,0.9748700000000001,0.16110000000000002,0.16110000000000002,0.16110000000000002,-76.53632809999999,3.3752773,996.8100000000001
,,0.6632,-5.509,0.11560000000000001,-0.01472,-0.07983000000000001,0.9853900000000001,-1.7734,-1.7734,-1.7734,-76.5363275,3.3752720999999997,996.84
,,0.6513,-5.449400000000001,0.11180000000000001,-0.01879,-0.053680000000000005,0.9953400000000001,-0.4655,-0.4655,-0.4655,-76.536327,3.3752671,996.86
,,0.6366,-5.386900000000001,0.11900000000000001,0.011070000000000002,-0.03105,1.05949,0.46730000000000005,0.46730000000000005,0.46730000000000005,-76.5363266,3.3752622,996.88
,,0.618,-5.3354,0.0927,0.00012000000000000002,-0.04109,0.9117000000000001,-0.655,-0.655,-0.655,-76.5363261,3.3752572,996.9
,,0.6182000000000001,-5.2531,0.0805,0.00506,-0.09793,0.9728100000000001,-0.218,-0.218,-0.218,-76.5363256,3.3752516999999997,996.91
,,0.6177,-5.1633000000000004,0.055900000000000005,0.00834,-0.10042000000000001,0.99494,-0.7936000000000001,-0.7936000000000001,-0.7936000000000001,-76.5363251,3.3752470999999997,996.9200000000001
,,0.599,-5.0141,0.0659,-0.0034300000000000003,-0.21003000000000002,1.0275100000000001,-1.8149000000000002,-1.8149000000000002,-1.8149000000000002,-76.5363248,3.3752431,996.9200000000001
,,0.5636,-4.631200000000001,0.0806,-0.01046,-0.40001000000000003,0.9779100000000001,-2.5705,-2.5705,-2.5705,-76.5363244,3.3752381999999996,996.9200000000001
,,0.5362,-4.2929,0.0712,-0.024480000000000002,-0.41850000000000004,1.00693,0.3854,0.3854,0.3854,-76.5363241,3.3752348999999997,996.9200000000001
,,0.4832,-3.8119,0.0522,-7.000000000000001e-05,-0.40785000000000005,0.99528,0.9184,0.9184,0.9184,-76.5363237,3.3752307,996.9200000000001
