0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,17_58_19,,,,,,,,,,,,
Hora de finalización,18_03_25,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,1.5778,2.4051,-0.1048,-0.015880000000000002,-0.02986,0.9783100000000001,-0.5743,-0.5743,-0.5743,-76.5318471,3.3730529999999996,1004.34
,,1.5816000000000001,2.414,-0.13770000000000002,-0.00884,-0.031810000000000005,0.97133,-1.0062,-1.0062,-1.0062,-76.5318456,3.3730556,1004.32
,,1.5642,2.4313000000000002,-0.0955,-0.0425,0.015680000000000003,1.0251100000000002,-1.3358,-1.3358,-1.3358,-76.5318441,3.3730583999999997,1004.3000000000001
,,1.5175,2.4913000000000003,-0.061900000000000004,-0.059390000000000005,0.020790000000000003,1.0345600000000001,1.0787,1.0787,1.0787,-76.53184259999999,3.3730612,1004.3000000000001
,,1.5252000000000001,2.5498000000000003,-0.06720000000000001,-0.021130000000000003,0.03472,0.95291,2.0673,2.0673,2.0673,-76.5318413,3.3730636,1004.2900000000001
,,1.5252000000000001,2.6195,-0.0833,-0.03833,0.02065,1.00549,-0.219,-0.219,-0.219,-76.5318398,3.3730664999999997,1004.28
,,1.5318,2.6689000000000003,-0.0775,-0.011240000000000002,0.040190000000000003,1.00892,-0.9505,-0.9505,-0.9505,-76.5318387,3.3730686,1004.28
,,1.5669000000000002,2.7230000000000003,-0.0538,-0.00015000000000000001,0.04102,0.9864400000000001,0.0341,0.0341,0.0341,-76.53183709999999,3.3730715,1004.28
,,1.6218000000000001,2.8215000000000003,-0.0597,0.01298,0.06966,0.98516,1.7344000000000002,1.7344000000000002,1.7344000000000002,-76.5318351,3.3730751,1004.28
,,1.6654,2.8906,-0.0582,-0.017040000000000003,0.08469,1.02363,2.0111,2.0111,2.0111,-76.53183369999999,3.3730777,1004.28
,,1.6862000000000001,2.9928000000000003,-0.0499,-0.06414,0.10984000000000001,1.0287300000000001,0.46080000000000004,0.46080000000000004,0.46080000000000004,-76.5318322,3.3730807,1004.2900000000001
,,1.6915,3.0413,-0.0358,-0.00846,0.16924,0.9980300000000001,-0.5308,-0.5308,-0.5308,-76.5318315,3.3730819999999997,1004.2900000000001
,,2.0375,3.733,0.023700000000000002,-0.010230000000000001,0.15179,1.04145,-0.6881,-0.6881,-0.6881,-76.53182319999999,3.3730984,1004.35
,,2.101,3.8512000000000004,0.020900000000000002,-0.00817,0.16626000000000002,0.9804200000000001,0.45580000000000004,0.45580000000000004,0.45580000000000004,-76.5318219,3.3731011,1004.36
,,2.1948000000000003,4.0519,0.001,-0.03261,0.14158,0.9829200000000001,-1.1688,-1.1688,-1.1688,-76.5318195,3.3731055999999997,1004.38
,,2.2808,4.2232,0.0098,-0.04138,0.13776000000000002,1.04723,-0.7743,-0.7743,-0.7743,-76.5318174,3.3731098999999998,1004.39
,,2.3726000000000003,4.405600000000001,0.0332,0.0022600000000000003,0.15332,1.0203600000000002,0.030500000000000003,0.030500000000000003,0.030500000000000003,-76.5318149,3.3731145999999996,1004.4
,,2.4383,4.5416,0.0371,0.0037600000000000003,0.11584000000000001,1.03157,-1.1053,-1.1053,-1.1053,-76.5318131,3.3731182,1004.4200000000001
,,2.5173,4.7253,0.0499,-0.00549,0.17786000000000002,1.0138800000000001,0.42160000000000003,0.42160000000000003,0.42160000000000003,-76.5318106,3.3731231,1004.45
,,2.6014,4.898000000000001,0.0369,-0.010700000000000001,0.17820000000000003,1.0108300000000001,0.8412000000000001,0.8412000000000001,0.8412000000000001,-76.5318082,3.3731278,1004.47
,,2.6943,5.0756000000000006,0.0489,0.02135,0.16040000000000001,1.0036900000000002,0.10650000000000001,0.10650000000000001,0.10650000000000001,-76.5318054,3.3731332,1004.49
,,2.7748,5.227,0.0658,0.00019,0.18177000000000001,0.9832200000000001,0.5467000000000001,0.5467000000000001,0.5467000000000001,-76.531803,3.3731378,1004.51
,,2.8373,5.3705,0.07690000000000001,-0.024540000000000003,0.17012000000000002,0.9691700000000001,0.2595,0.2595,0.2595,-76.5318008,3.3731421,1004.5400000000001
,,2.9259,5.5513,0.0795,0.02348,0.18607,0.9946100000000001,0.08800000000000001,0.08800000000000001,0.08800000000000001,-76.5317979,3.3731478,1004.57
,,3.0100000000000002,5.6929,0.0877,-0.02315,0.18778,0.9824,0.26830000000000004,0.26830000000000004,0.26830000000000004,-76.5317955,3.3731526,1004.6
,,3.0941,5.8687000000000005,0.097,-0.014490000000000001,0.13683,0.9600200000000001,0.15560000000000002,0.15560000000000002,0.15560000000000002,-76.5317924,3.3731586,1004.63
,,3.1604,5.9976,0.0795,0.04419000000000001,0.13016,1.00007,-1.7151,-1.7151,-1.7151,-76.5317901,3.3731630999999997,1004.66
,,3.2529000000000003,6.1961,0.09280000000000001,-0.01008,0.13633,1.0417,-0.2891,-0.2891,-0.2891,-76.5317865,3.3731703,1004.7
,,3.3294,6.3439000000000005,0.1183,0.01752,0.18848,0.9840300000000001,-0.6843,-0.6843,-0.6843,-76.53178369999999,3.3731758,1004.73
,,3.4147000000000003,6.5166,0.117,-0.01617,0.12725,1.01479,0.0193,0.0193,0.0193,-76.5317804,3.3731823999999997,1004.77
,,3.4475000000000002,6.5934,0.1048,-0.02611,0.20949,0.97435,0.5141,0.5141,0.5141,-76.53177889999999,3.3731855,1004.7900000000001
,,3.5491,6.8299,0.1227,-0.03839,0.1741,0.9779200000000001,-0.3195,-0.3195,-0.3195,-76.531774,3.3731945,1004.84
,,3.6093,6.9592,0.13090000000000002,0.00338,0.07,1.00865,-1.042,-1.042,-1.042,-76.5317709,3.3732001,1004.87
,,3.6768,7.0766,0.1254,-0.008110000000000001,0.05858000000000001,0.9971800000000001,-1.3823,-1.3823,-1.3823,-76.5317671,3.3732072,1004.91
,,3.7267,7.1935,0.14120000000000002,-0.02015,0.09831000000000001,1.06739,-0.4499,-0.4499,-0.4499,-76.5317633,3.3732142,1004.94
,,3.7527000000000004,7.2515,0.153,0.01753,-0.0016300000000000002,1.0202600000000002,0.3568,0.3568,0.3568,-76.5317603,3.3732195999999997,1004.97
,,3.7705,7.282100000000001,0.15710000000000002,-0.029890000000000003,0.06555000000000001,0.9643900000000001,0.5474,0.5474,0.5474,-76.5317563,3.3732268999999997,1005.02
,,3.781,7.3087,0.17600000000000002,-0.017980000000000003,0.042390000000000004,1.0452700000000001,0.0658,0.0658,0.0658,-76.531753,3.373233,1005.0500000000001
,,3.7789,7.322,0.17320000000000002,0.03045,-0.02119,0.9309900000000001,-1.2769000000000001,-1.2769000000000001,-1.2769000000000001,-76.5317493,3.3732398,1005.09
,,3.7824,7.3239,0.1709,-0.08464,-0.01693,1.0071,-1.2988,-1.2988,-1.2988,-76.5317453,3.3732473,1005.13
,,3.7812,7.322500000000001,0.17370000000000002,0.02253,-0.02731,0.9628800000000001,0.41700000000000004,0.41700000000000004,0.41700000000000004,-76.5317432,3.3732509999999998,1005.15
,,3.7791,7.3245000000000005,0.1463,0.0038100000000000005,-0.014820000000000002,0.96318,-0.22,-0.22,-0.22,-76.5317383,3.3732599999999997,1005.1800000000001
,,3.7881,7.3163,0.16190000000000002,-0.021820000000000003,-0.059710000000000006,1.0298900000000002,0.5929,0.5929,0.5929,-76.5317348,3.3732664,1005.21
,,3.7942,7.3142000000000005,0.16240000000000002,0.06634000000000001,-0.026600000000000002,1.0586300000000002,-0.7619,-0.7619,-0.7619,-76.5317305,3.3732743,1005.23
,,3.797,7.3079,0.1726,0.012750000000000001,-0.031670000000000004,1.02662,1.1882000000000001,1.1882000000000001,1.1882000000000001,-76.53172719999999,3.3732803,1005.25
,,3.7960000000000003,7.296,0.1612,-0.037910000000000006,-0.004520000000000001,0.9866400000000001,-0.2031,-0.2031,-0.2031,-76.53172359999999,3.3732864,1005.27
,,3.7971000000000004,7.285500000000001,0.1337,-0.01013,-0.02662,1.0213100000000002,-1.6211,-1.6211,-1.6211,-76.5317192,3.373294,1005.2900000000001
,,3.7983000000000002,7.2648,0.1399,0.007930000000000001,-0.01941,1.0383,-0.7791,-0.7791,-0.7791,-76.53171499999999,3.3733014,1005.3000000000001
,,3.7989,7.2377,0.0004,0.0199,-0.12147000000000001,1.00814,0.9289000000000001,0.9289000000000001,0.9289000000000001,-76.531712,3.3733066,1005.3100000000001
,,3.7911,7.2072,0.13770000000000002,-0.043480000000000005,-0.06798,1.0486300000000002,1.1195000000000002,1.1195000000000002,1.1195000000000002,-76.5317073,3.373315,1005.32
,,3.7798000000000003,7.1719,0.15660000000000002,0.021410000000000002,-0.050850000000000006,0.9457300000000001,1.6929,1.6929,1.6929,-76.5317031,3.3733228,1005.32
,,3.7623,7.1291,0.14780000000000001,-0.01581,-0.09068000000000001,1.0119900000000002,0.053700000000000005,0.053700000000000005,0.053700000000000005,-76.5316994,3.3733294,1005.33
,,3.7459000000000002,7.0944,0.15760000000000002,-0.03579,-0.030230000000000003,1.0292800000000002,-0.09920000000000001,-0.09920000000000001,-0.09920000000000001,-76.531696,3.3733356,1005.33
,,3.7115,7.0589,0.1622,0.009890000000000001,-0.08320000000000001,0.92132,-0.3804,-0.3804,-0.3804,-76.53169179999999,3.3733434,1005.34
,,3.6652,7.0305,0.1287,-0.025900000000000003,-0.11339,0.9674900000000001,-0.9537,-0.9537,-0.9537,-76.5316885,3.3733497999999997,1005.34
,,3.6076,6.9961,0.0883,-0.027200000000000002,-0.11898000000000002,1.00625,-1.7824,-1.7824,-1.7824,-76.5316848,3.3733568999999997,1005.33
,,3.5682,6.9583,0.0925,-0.03722,-0.10924,1.0429000000000002,-0.521,-0.521,-0.521,-76.5316816,3.3733632,1005.32
,,3.5412000000000003,6.942,0.1015,-0.03019,-0.07550000000000001,1.01569,0.44010000000000005,0.44010000000000005,0.44010000000000005,-76.5316795,3.3733674999999996,1005.3100000000001
,,3.1255,6.4749,0.009600000000000001,-0.03177,-0.17847000000000002,1.01228,1.2022000000000002,1.2022000000000002,1.2022000000000002,-76.5316574,3.3734157,1005.0500000000001
,,3.0394,6.3399,0.0007,-0.04166,-0.18353000000000003,0.9927100000000001,2.1328,2.1328,2.1328,-76.5316548,3.3734214999999996,1005.0
,,2.9508,6.2062,0.0002,-0.00253,-0.23718000000000003,1.01187,-0.4055,-0.4055,-0.4055,-76.53165249999999,3.3734267,1004.95
,,2.8283,6.026000000000001,-0.026500000000000003,-0.045790000000000004,-0.2675,0.9537800000000001,-1.4555,-1.4555,-1.4555,-76.5316495,3.3734332,1004.88
,,2.7334,5.8588000000000005,-0.0367,-0.06474,-0.19875,0.9830500000000001,-1.2073,-1.2073,-1.2073,-76.53164699999999,3.3734384,1004.7900000000001
,,2.6169000000000002,5.6412,-0.0689,-0.04395,-0.2267,0.98465,0.2947,0.2947,0.2947,-76.5316441,3.3734447,1004.6800000000001
,,2.5103,5.4506000000000006,-0.1033,0.014700000000000001,-0.20957,0.98967,-0.3749,-0.3749,-0.3749,-76.53164149999999,3.3734503,1004.58
,,2.4312,5.2872,-0.10840000000000001,-0.02578,-0.26430000000000003,1.00028,1.0681,1.0681,1.0681,-76.5316393,3.3734550999999997,1004.49
,,2.3569,5.1527,-0.16040000000000001,-0.00809,-0.19849000000000003,0.90905,-0.2315,-0.2315,-0.2315,-76.531637,3.3734599,1004.36
,,2.2739000000000003,5.008900000000001,-0.2046,-0.013110000000000002,-0.18033000000000002,1.0263,-1.3534000000000002,-1.3534000000000002,-1.3534000000000002,-76.5316345,3.373465,1004.22
,,2.2162,4.8964,-0.2114,0.00051,-0.10222,1.03177,0.7317,0.7317,0.7317,-76.5316323,3.3734694999999997,1004.09
,,2.182,4.8612,-0.22010000000000002,-0.02014,-0.07843,1.0014500000000002,1.6481000000000001,1.6481000000000001,1.6481000000000001,-76.5316303,3.3734739,1003.98
,,2.1492,4.8147,-0.2948,0.0013100000000000002,-0.06015,0.96403,0.4778,0.4778,0.4778,-76.5316275,3.3734797999999997,1003.7900000000001
,,2.1362,4.786700000000001,-0.3387,-0.00615,-0.08963,0.9712100000000001,0.48810000000000003,0.48810000000000003,0.48810000000000003,-76.5316259,3.3734831,1003.65
,,2.1072,4.7413,-0.3594,-0.03579,-0.06308000000000001,0.9752900000000001,-0.447,-0.447,-0.447,-76.53162329999999,3.3734886,1003.4300000000001
