0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,18_17_47,,,,,,,,,,,,
Hora de finalización,18_17_55,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,-0.005,0.0105,-0.0193,-0.011550000000000001,-0.0198,0.9952500000000001,-0.0347,-0.0347,-0.0347,-76.53167839999999,3.37321,989.15
,,-0.005200000000000001,0.0106,-0.0182,-0.009430000000000001,-0.020790000000000003,0.99975,-0.0028,-0.0028,-0.0028,-76.53167839999999,3.3732100999999997,989.14
,,-0.0046,0.0111,-0.0171,-0.008620000000000001,-0.021890000000000003,0.9949100000000001,-0.0582,-0.0582,-0.0582,-76.5316785,3.3732100999999997,989.13
,,-0.0041,0.0119,-0.016800000000000002,-0.009200000000000002,-0.01839,0.9955600000000001,-0.006200000000000001,-0.006200000000000001,-0.006200000000000001,-76.53167859999999,3.3732102,989.13
,,-0.0046,0.0114,-0.0165,-0.006810000000000001,-0.02026,0.9950800000000001,0.076,0.076,0.076,-76.5316787,3.3732102999999998,989.12
,,-0.0051,0.011300000000000001,-0.0165,-0.010440000000000001,-0.022080000000000002,0.99538,0.0349,0.0349,0.0349,-76.5316788,3.3732104,989.11
,,-0.0058000000000000005,0.0112,-0.016300000000000002,-0.00982,-0.017560000000000003,0.9949000000000001,-0.0222,-0.0222,-0.0222,-76.5316789,3.3732105,989.11
,,-0.006,0.011300000000000001,-0.0166,-0.008140000000000001,-0.021670000000000002,0.9957900000000001,-0.033,-0.033,-0.033,-76.531679,3.3732105999999997,989.1
,,-0.0068000000000000005,0.012100000000000001,-0.0162,-0.008400000000000001,-0.023090000000000003,0.9987100000000001,0.0012000000000000001,0.0012000000000000001,0.0012000000000000001,-76.53167909999999,3.3732107,989.1
,,-0.0066,0.012100000000000001,-0.0172,0.6553100000000001,-0.02213,0.9969600000000001,0.0148,0.0148,0.0148,-76.5316792,3.3732108,989.09
,,-0.0066,0.013000000000000001,-0.0179,-0.009640000000000001,-0.019270000000000002,0.99516,-0.0176,-0.0176,-0.0176,-76.5316793,3.3732108999999997,989.08
,,-0.006200000000000001,0.0137,-0.0184,-0.008180000000000002,-0.0204,0.9927400000000001,0.0073,0.0073,0.0073,-76.5316794,3.373211,989.08
,,-0.0061,0.0119,-0.0189,-0.010480000000000001,-0.02,0.9959500000000001,0.0506,0.0506,0.0506,-76.5316795,3.3732111,989.08
,,-0.0054,0.012100000000000001,-0.019100000000000002,-0.00858,-0.021220000000000003,0.99787,-0.0342,-0.0342,-0.0342,-76.5316795,3.3732111999999996,989.07
,,-0.0045000000000000005,0.012400000000000001,-0.0194,-0.011930000000000001,-0.02086,0.9975900000000001,0.0455,0.0455,0.0455,-76.53167959999999,3.3732113,989.07
,,-0.0035,0.0125,-0.0193,-0.00795,-0.02017,0.99528,-0.009600000000000001,-0.009600000000000001,-0.009600000000000001,-76.5316797,3.3732113999999997,989.0600000000001
,,-0.0037,0.012400000000000001,-0.0196,-0.00651,-0.024650000000000002,0.9956400000000001,-0.059000000000000004,-0.059000000000000004,-0.059000000000000004,-76.5316797,3.3732115,989.0600000000001
,,-0.0025,0.012,-0.019,-0.00759,-0.022690000000000002,0.99594,0.0402,0.0402,0.0402,-76.53167979999999,3.3732116,989.0600000000001
,,-0.0014,0.0122,-0.0184,-0.00952,-0.01973,0.9942000000000001,0.0388,0.0388,0.0388,-76.5316799,3.3732116999999997,989.0500000000001
,,-0.00030000000000000003,0.011000000000000001,-0.0187,-0.010660000000000001,-0.02358,0.9992900000000001,0.039900000000000005,0.039900000000000005,0.039900000000000005,-76.5316799,3.3732118,989.0500000000001
,,0.0004,0.0103,-0.0182,-0.00457,-0.024290000000000003,0.9983600000000001,-0.026600000000000002,-0.026600000000000002,-0.026600000000000002,-76.53168,3.3732119,989.0500000000001
,,0.0018000000000000002,0.009600000000000001,-0.0195,-0.00796,-0.019420000000000003,0.99526,-0.0426,-0.0426,-0.0426,-76.53168,3.3732119999999997,989.0400000000001
,,0.004200000000000001,0.009300000000000001,-0.0201,-0.009890000000000001,-0.02213,0.99443,-0.0592,-0.0592,-0.0592,-76.5316801,3.3732121,989.0400000000001
,,0.0055000000000000005,0.0091,-0.0201,-0.01003,-0.021310000000000003,0.9949800000000001,0.0363,0.0363,0.0363,-76.5316801,3.3732121999999998,989.0400000000001
,,0.007,0.0083,-0.02,-0.007320000000000001,-0.020280000000000003,0.9982400000000001,0.0267,0.0267,0.0267,-76.5316802,3.3732123,989.0400000000001
,,0.0081,0.0079,-0.020200000000000003,-0.00932,-0.022240000000000003,0.9975700000000001,-0.0415,-0.0415,-0.0415,-76.5316802,3.3732124,989.03
,,0.0095,0.006500000000000001,-0.0201,-0.010990000000000002,-0.018320000000000003,0.9972900000000001,-0.0646,-0.0646,-0.0646,-76.53168029999999,3.3732124,989.03
,,0.0105,0.006,-0.02,-0.01054,-0.018060000000000003,0.9937100000000001,-0.0261,-0.0261,-0.0261,-76.5316804,3.3732126,989.03
