0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,14_53_58,,,,,,,,,,,,
Hora de finalización,15_00_14,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.29910000000000003,0.0932,0.0037,-0.010950000000000001,0.028290000000000003,0.9958800000000001,0.0883,0.0883,0.0883,108.89126259999999,34.2479754,1025.6200000000001
,,0.3768,0.1285,0.0067,-0.008270000000000001,0.02919,0.9947600000000001,-0.0057,-0.0057,-0.0057,108.89126309999999,34.2479756,1025.6200000000001
,,0.45740000000000003,0.16290000000000002,0.0058000000000000005,-0.00702,0.024650000000000002,1.0018900000000002,-0.0303,-0.0303,-0.0303,108.89126379999999,34.2479759,1025.6200000000001
,,0.5537000000000001,0.20500000000000002,0.0032,-0.01174,0.02586,1.00041,-0.2156,-0.2156,-0.2156,108.8912647,34.2479763,1025.6200000000001
,,0.6406000000000001,0.2447,0.0028,-0.0131,0.030680000000000002,1.00322,-0.1359,-0.1359,-0.1359,108.89126569999999,34.247976699999995,1025.6200000000001
,,0.7299,0.27590000000000003,0.0079,-0.01421,0.028600000000000004,0.9937900000000001,-0.08420000000000001,-0.08420000000000001,-0.08420000000000001,108.89126689999999,34.2479771,1025.6200000000001
,,0.8285,0.3246,0.0028,-0.013340000000000001,0.031760000000000004,0.99609,0.0158,0.0158,0.0158,108.8912684,34.2479776,1025.6200000000001
,,0.9073,0.3624,0.0077,-0.00691,0.033960000000000004,0.9915,0.0234,0.0234,0.0234,108.8912699,34.247977999999996,1025.63
,,1.0273,0.4137,-0.0028,-0.013900000000000001,0.0412,1.0020200000000001,0.5324,0.5324,0.5324,108.89127189999999,34.2479784,1025.63
,,1.1511,0.457,0.0031000000000000003,-0.01693,0.04313,1.00605,-0.094,-0.094,-0.094,108.89127409999999,34.2479789,1025.63
,,1.2510000000000001,0.49910000000000004,0.007200000000000001,-0.007500000000000001,0.05806000000000001,0.97301,0.5146000000000001,0.5146000000000001,0.5146000000000001,108.89127599999999,34.2479793,1025.63
,,1.3659000000000001,0.5526,0.016,-0.0088,0.052250000000000005,0.9818500000000001,0.1499,0.1499,0.1499,108.8912787,34.247979799999996,1025.63
,,1.4971,0.5924,0.0061,-0.012900000000000002,0.03744,0.9861800000000001,-0.2484,-0.2484,-0.2484,108.89128149999999,34.247980399999996,1025.63
,,1.6169,0.6441,0.0092,0.00184,0.054580000000000004,1.02681,0.2477,0.2477,0.2477,108.89128459999999,34.247980999999996,1025.63
,,1.7495,0.6847000000000001,0.005200000000000001,-0.015260000000000001,0.050620000000000005,0.99655,-0.9027000000000001,-0.9027000000000001,-0.9027000000000001,108.8912881,34.2479817,1025.64
,,1.8805,0.7446,0.0181,-0.00561,0.05897,0.9990800000000001,0.1928,0.1928,0.1928,108.89129199999999,34.2479826,1025.64
,,2.0068,0.7901,0.019,-0.01608,0.049690000000000005,1.0145600000000001,0.23120000000000002,0.23120000000000002,0.23120000000000002,108.8912958,34.2479835,1025.64
,,2.1401,0.8320000000000001,0.0044,-0.01254,0.06455000000000001,1.01876,-0.24830000000000002,-0.24830000000000002,-0.24830000000000002,108.8913,34.247984699999996,1025.65
,,2.2672000000000003,0.9006000000000001,0.018500000000000003,-0.01684,0.06492,1.0255400000000001,0.6968000000000001,0.6968000000000001,0.6968000000000001,108.8913049,34.2479862,1025.65
,,2.3927,0.9435,0.0151,-0.01288,0.046950000000000006,1.0232700000000001,-0.11560000000000001,-0.11560000000000001,-0.11560000000000001,108.8913096,34.2479878,1025.66
,,2.5147,1.0038,0.0223,0.0037600000000000003,0.055380000000000006,1.00895,-0.0165,-0.0165,-0.0165,108.8913154,34.2479898,1025.67
,,2.6531000000000002,1.0595,0.0015,-0.014610000000000001,0.029620000000000004,1.01872,0.8457,0.8457,0.8457,108.8913214,34.247991899999995,1025.67
,,2.7844,1.1124,0.013600000000000001,-0.030100000000000002,0.058030000000000005,1.02787,-0.3125,-0.3125,-0.3125,108.8913278,34.2479943,1025.68
,,2.8928000000000003,1.1676,0.024300000000000002,-0.019710000000000002,0.00846,0.98311,-1.0178,-1.0178,-1.0178,108.8913335,34.2479966,1025.69
,,2.9858000000000002,1.2127000000000001,0.0079,0.008530000000000001,0.03434,0.9955600000000001,-0.3027,-0.3027,-0.3027,108.89133969999999,34.247999199999995,1025.7
