0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,14_51_34,,,,,,,,,,,,
Hora de finalización,14_51_42,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.052000000000000005,-0.017,-0.011300000000000001,-0.00474,-0.01208,1.00092,0.004,0.004,0.004,108.8912386,34.2479432,1025.24
,,0.0526,-0.019100000000000002,-0.0123,-0.00953,-0.01327,0.99965,0.0752,0.0752,0.0752,108.89123839999999,34.2479432,1025.24
,,0.052700000000000004,-0.015300000000000001,-0.0122,-0.009640000000000001,-0.016880000000000003,0.9965200000000001,0.016,0.016,0.016,108.8912381,34.247943299999996,1025.24
,,0.0534,-0.0161,-0.0105,-0.009760000000000001,-0.017240000000000002,0.99587,0.010100000000000001,0.010100000000000001,0.010100000000000001,108.8912378,34.2479434,1025.24
,,0.0534,-0.0152,-0.010400000000000001,-0.0063300000000000006,-0.01854,0.9968000000000001,0.0252,0.0252,0.0252,108.8912376,34.2479435,1025.24
,,0.0534,-0.015000000000000001,-0.0108,-0.011170000000000001,-0.01564,0.99721,0.0223,0.0223,0.0223,108.8912373,34.2479436,1025.24
,,0.0526,-0.0134,-0.0108,-0.009170000000000001,-0.013160000000000002,0.9924700000000001,-0.010100000000000001,-0.010100000000000001,-0.010100000000000001,108.8912371,34.2479437,1025.24
,,0.050800000000000005,-0.0099,-0.0109,-0.01058,-0.014960000000000001,0.99899,-0.0028,-0.0028,-0.0028,108.8912368,34.2479438,1025.24
,,0.051300000000000005,-0.0112,-0.012100000000000001,-0.008530000000000001,-0.014750000000000001,0.9976600000000001,0.0234,0.0234,0.0234,108.89123649999999,34.247943899999996,1025.24
,,0.050100000000000006,-0.0085,-0.0119,-0.00876,-0.012180000000000002,0.99833,0.0224,0.0224,0.0224,108.89123629999999,34.247944,1025.24
,,0.0497,-0.009000000000000001,-0.012700000000000001,-0.01157,-0.01599,0.9964500000000001,-0.0339,-0.0339,-0.0339,108.89123599999999,34.2479441,1025.24
,,0.0492,-0.007200000000000001,-0.012100000000000001,-0.00508,-0.013850000000000001,0.9982200000000001,0.14100000000000001,0.14100000000000001,0.14100000000000001,108.89123579999999,34.2479441,1025.24
,,0.049,-0.0073,-0.0095,-0.00772,-0.01651,1.00203,-0.0495,-0.0495,-0.0495,108.8912355,34.2479442,1025.24
