0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,16_12_2022,,,,,,,,,,,,
Hora de inicio,19_03_26,,,,,,,,,,,,
Hora de finalización,19_06_47,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.006500000000000001,-0.010400000000000001,0.0219,-0.00833,-0.018420000000000002,0.9968400000000001,-0.0574,-0.0574,-0.0574,-76.53171859999999,3.3731983999999997,997.0
,,0.0095,-0.008400000000000001,0.018600000000000002,-0.010790000000000001,-0.01599,0.9962500000000001,0.0361,0.0361,0.0361,-76.53171859999999,3.3731983,997.01
,,0.012400000000000001,-0.0078000000000000005,0.0164,-0.01106,-0.022500000000000003,1.0006000000000002,0.014700000000000001,0.014700000000000001,0.014700000000000001,-76.5317185,3.3731983,997.03
,,0.0126,-0.0071,0.0162,-0.011460000000000001,-0.016020000000000003,0.99538,0.09670000000000001,0.09670000000000001,0.09670000000000001,-76.5317185,3.3731982,997.0400000000001
,,0.012100000000000001,-0.0054,0.015700000000000002,-0.009460000000000001,-0.014440000000000001,1.00011,-0.031200000000000002,-0.031200000000000002,-0.031200000000000002,-76.5317185,3.3731982,997.0600000000001
,,0.0122,-0.0035,0.0159,-0.006220000000000001,-0.018080000000000002,0.9967900000000001,0.0102,0.0102,0.0102,-76.5317185,3.3731980999999998,997.08
,,0.0149,-0.0028,0.0155,-0.00829,-0.015430000000000001,0.9985700000000001,0.0426,0.0426,0.0426,-76.5317185,3.3731980999999998,997.1
,,0.015600000000000001,-0.0018000000000000002,0.0161,-0.009880000000000002,-0.01734,0.9959600000000001,0.0971,0.0971,0.0971,-76.5317184,3.373198,997.11
,,0.0132,0.0001,0.0148,-0.014960000000000001,-0.0195,0.9943400000000001,-0.0158,-0.0158,-0.0158,-76.5317184,3.3731978999999996,997.13
,,0.0123,0.00030000000000000003,0.0145,-0.007520000000000001,-0.01191,0.9914400000000001,0.0512,0.0512,0.0512,-76.5317184,3.3731978999999996,997.15
,,0.013000000000000001,0.0015,0.0154,-0.00723,-0.013940000000000001,0.99711,0.043300000000000005,0.043300000000000005,0.043300000000000005,-76.5317184,3.3731978,997.1700000000001
,,0.0128,0.0006000000000000001,0.014,-0.0145,-0.017750000000000002,0.9909200000000001,0.0092,0.0092,0.0092,-76.5317184,3.3731978,997.1800000000001
,,0.0106,0.0017000000000000001,0.0129,-0.010750000000000001,-0.018910000000000003,0.9976900000000001,0.0451,0.0451,0.0451,-76.5317183,3.3731977,997.2
,,0.010400000000000001,0.0022,0.012,-0.01131,-0.01694,0.99643,0.036500000000000005,0.036500000000000005,0.036500000000000005,-76.5317183,3.3731977,997.21
,,0.0105,0.0018000000000000002,0.0088,-0.0064,-0.020620000000000003,0.99465,0.0241,0.0241,0.0241,-76.5317183,3.3731975999999997,997.23
,,0.01,0.0012000000000000001,0.009600000000000001,-0.010920000000000001,-0.01735,0.9978400000000001,-0.037200000000000004,-0.037200000000000004,-0.037200000000000004,-76.5317183,3.3731975,997.25
,,0.009000000000000001,0.0018000000000000002,0.008400000000000001,-0.011170000000000001,-0.02032,0.9975800000000001,0.041600000000000005,0.041600000000000005,0.041600000000000005,-76.5317183,3.3731975,997.26
,,0.0081,0.0006000000000000001,0.0067,-0.0043100000000000005,-0.012440000000000001,1.00007,0.0454,0.0454,0.0454,-76.5317183,3.3731974,997.28
,,0.010100000000000001,-0.0005,0.0046,-0.0099,-0.01459,0.9985900000000001,0.0354,0.0354,0.0354,-76.5317183,3.3731972999999997,997.3000000000001
,,0.011000000000000001,0.0009000000000000001,0.0029000000000000002,-0.01459,-0.012,0.9952900000000001,-0.035500000000000004,-0.035500000000000004,-0.035500000000000004,-76.5317183,3.3731972999999997,997.32
,,0.0097,-0.0005,0.0032,-0.011750000000000002,-0.02116,1.00045,0.059500000000000004,0.059500000000000004,0.059500000000000004,-76.5317183,3.3731972,997.33
,,0.008,-0.002,0.0016,-0.008490000000000001,-0.015950000000000002,0.9941800000000001,-0.0339,-0.0339,-0.0339,-76.5317182,3.3731972,997.35
