0,1,Velocidad E (m/s),Velocidad N (m/s),Velocidad U (m/s),Aceleración X (g),Aceleración Y (g),Aceleración Z (g),Pitch (°),Roll Y (°),Yaw (°),Posición longitud (deg),Posición latitud (deg),Posición altitud (m)
Fecha,09_12_2022,,,,,,,,,,,,
Hora de inicio,11_03_58,,,,,,,,,,,,
Hora de finalización,11_05_40,,,,,,,,,,,,
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0102,0.012700000000000001,-0.0184,0.04852,-0.048620000000000003,0.92066,6.4958,6.4958,6.4958,108.89196319999999,34.2488792,985.8000000000001
,,0.0063,0.016900000000000002,0.025500000000000002,0.33989,-0.25945,1.0393100000000002,4.8929,4.8929,4.8929,108.89196319999999,34.2488792,985.8000000000001
,,-0.0079,0.0026000000000000003,-0.0115,0.15043,0.65481,0.99943,1.4869,1.4869,1.4869,0.0016615,34.2488792,985.8000000000001
,,-0.0079,0.0026000000000000003,-0.0115,0.0,0.65466,0.9899700000000001,-6.8628,-6.8628,-6.8628,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.0,0.65468,0.9567700000000001,1.5956000000000001,1.5956000000000001,1.5956000000000001,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.0,0.65476,0.9529000000000001,0.0427,0.0427,0.0427,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.0,0.65432,1.04555,0.009600000000000001,0.009600000000000001,0.009600000000000001,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.3007,-0.12858,1.00478,16.7075,16.7075,16.7075,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.39522,0.015330000000000002,1.18377,56.907000000000004,56.907000000000004,56.907000000000004,0.0016615,34.2488792,985.8000000000001
,,-0.012,0.0026000000000000003,-0.0115,0.31573,0.0025900000000000003,0.9562200000000001,66.43480000000001,66.43480000000001,66.43480000000001,0.0016615,34.2488792,985.8000000000001
,,0.061200000000000004,0.07680000000000001,0.1625,0.44202,0.00043000000000000004,0.8752900000000001,110.0728,110.0728,110.0728,0.0016615,34.2488792,985.8000000000001
,,0.061200000000000004,0.07680000000000001,0.1625,0.0,0.0008700000000000001,0.83938,69.23740000000001,69.23740000000001,69.23740000000001,0.0016615,34.2488792,985.8000000000001
,,0.0211,0.07680000000000001,0.1625,0.0,0.0011,0.9134300000000001,66.3659,66.3659,66.3659,0.0016615,34.2488792,985.8000000000001
,,0.0211,0.07680000000000001,0.1625,0.0,0.001,0.8256600000000001,0.077,0.077,0.077,0.0016615,34.2488792,985.8000000000001
,,0.0211,0.07680000000000001,0.1625,0.0,0.0013900000000000002,0.9490400000000001,6.3464,6.3464,6.3464,0.0016615,34.2488792,985.8000000000001
,,0.0105,-0.0374,0.0874,0.28766,0.24696,0.7544400000000001,-32.2802,-32.2802,-32.2802,108.8919634,34.2488792,985.86
,,-0.0103,-0.025900000000000003,0.0131,0.10186,0.3301,0.8952300000000001,-0.1004,-0.1004,-0.1004,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.035780000000000006,0.35058,0.95974,6.447900000000001,6.447900000000001,6.447900000000001,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,-0.018160000000000003,0.0016300000000000002,1.0166600000000001,-26.579900000000002,-26.579900000000002,-26.579900000000002,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.0,0.00116,0.9754100000000001,-37.481300000000005,-37.481300000000005,-37.481300000000005,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.0,0.00075,0.9132800000000001,-22.5527,-22.5527,-22.5527,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.0,0.0009100000000000001,0.9738300000000001,0.042800000000000005,0.042800000000000005,0.042800000000000005,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.0,0.0008600000000000001,0.9579000000000001,0.0092,0.0092,0.0092,108.8919634,34.2488792,3.85
,,-0.0103,-0.025900000000000003,0.0131,0.04118,0.24628000000000003,0.93264,32.717600000000004,32.717600000000004,32.717600000000004,108.8919634,34.2488792,3.85
,,-0.0258,-0.0109,-0.0649,0.11045,0.33651000000000003,0.8803500000000001,-1.9189,-1.9189,-1.9189,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.08036,0.29785,0.9707300000000001,7.3977,7.3977,7.3977,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.08152000000000001,0.00125,0.95308,-7.575200000000001,-7.575200000000001,-7.575200000000001,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.0,0.00125,0.9473,-3.8406000000000002,-3.8406000000000002,-3.8406000000000002,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.0,0.00135,0.96079,-17.6327,-17.6327,-17.6327,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.00127,0.9980500000000001,0.0307,0.0307,0.0307,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.0,0.0009600000000000001,0.9584400000000001,0.0244,0.0244,0.0244,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.8382100000000001,0.36891,0.91217,-1.1502000000000001,-1.1502000000000001,-1.1502000000000001,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.97645,0.13290000000000002,1.10785,-8.0347,-8.0347,-8.0347,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-2.2992500000000002,0.16663,1.3688900000000002,81.528,81.528,81.528,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,2.00518,0.6532,1.1903700000000002,37.9926,37.9926,37.9926,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,2e-05,0.00101,0.50432,-3.6006,-3.6006,-3.6006,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00251,0.00022,1.52783,-127.4204,-127.4204,-127.4204,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00254,0.00135,1.27969,0.1769,0.1769,0.1769,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,1e-05,0.00124,1.18267,6.541,6.541,6.541,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.22161000000000003,0.34005,0.8415300000000001,-7.289700000000001,-7.289700000000001,-7.289700000000001,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.26418,0.30147,0.9804700000000001,-35.9649,-35.9649,-35.9649,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.29441,0.25322,0.9679400000000001,-13.372100000000001,-13.372100000000001,-13.372100000000001,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.24118000000000003,0.00084,0.94259,7.2922,7.2922,7.2922,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.0009600000000000001,0.9140100000000001,-12.2576,-12.2576,-12.2576,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.0008100000000000001,0.9818500000000001,-15.657100000000002,-15.657100000000002,-15.657100000000002,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.0009400000000000001,0.9648700000000001,6.5189,6.5189,6.5189,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.00102,0.9972400000000001,0.0146,0.0146,0.0146,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00167,0.26271,1.0110100000000002,8.2051,8.2051,8.2051,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.040720000000000006,0.26671,0.9612900000000001,3.3948,3.3948,3.3948,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.02723,0.25055,0.9494100000000001,-4.456,-4.456,-4.456,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,-0.048940000000000004,0.22135000000000002,0.9572,-7.440300000000001,-7.440300000000001,-7.440300000000001,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.001,0.9660700000000001,-0.2209,-0.2209,-0.2209,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.0,0.0009000000000000001,0.9596000000000001,-0.6319,-0.6319,-0.6319,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.00255,0.0008900000000000001,0.9700400000000001,0.017,0.017,0.017,108.8919633,34.248878999999995,3.85
,,-0.0258,-0.0109,-0.0649,0.0,0.00092,0.9536700000000001,6.5444,6.5444,6.5444,108.8919633,34.248878999999995,3.85
,,0.024,0.09240000000000001,-0.1583,-0.004350000000000001,0.1796,0.9130300000000001,-11.412700000000001,-11.412700000000001,-11.412700000000001,108.89196369999999,34.248879599999995,985.6800000000001
,,0.024,0.09240000000000001,-0.1583,0.031090000000000003,0.16424000000000002,0.92849,-38.1625,-38.1625,-38.1625,108.89196369999999,34.248879599999995,985.6800000000001
,,0.024,0.09240000000000001,-0.1583,0.060610000000000004,0.19153,1.01062,-30.5892,-30.5892,-30.5892,108.89196369999999,34.248879599999995,985.6800000000001
,,0.024,0.09240000000000001,-0.1583,0.22342,0.00037000000000000005,1.0719800000000002,-18.150100000000002,-18.150100000000002,-18.150100000000002,108.89196369999999,34.248879599999995,985.6800000000001
,,-0.0223,0.1542,0.025500000000000002,0.0,0.0004,1.1882000000000001,-12.0915,-12.0915,-12.0915,108.89196369999999,34.248879599999995,985.6800000000001
,,-0.0223,0.1542,0.025500000000000002,0.00255,0.6552,1.1506800000000001,36.0548,36.0548,36.0548,108.89196369999999,34.248879599999995,985.6800000000001
,,-0.0223,0.1542,0.025500000000000002,0.0,0.0006100000000000001,0.87014,0.0634,0.0634,0.0634,108.89196369999999,34.248879599999995,985.6800000000001
,,-0.0223,0.1542,0.025500000000000002,0.0,0.0006900000000000001,0.8747400000000001,6.4823,6.4823,6.4823,108.89196369999999,34.248879599999995,985.6800000000001
,,-0.0558,0.07490000000000001,-0.1883,0.34905,0.14094,0.99975,11.5488,11.5488,11.5488,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.28721,0.18636000000000003,0.9834900000000001,58.899,58.899,58.899,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,-0.01009,0.13555,0.8288300000000001,-25.119500000000002,-25.119500000000002,-25.119500000000002,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,-0.14268,0.0011500000000000002,1.13989,-24.2327,-24.2327,-24.2327,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.00043000000000000004,1.0082300000000002,-31.2647,-31.2647,-31.2647,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.0009100000000000001,0.92029,8.7422,8.7422,8.7422,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.0011500000000000002,1.0425900000000001,0.1443,0.1443,0.1443,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.0008300000000000001,0.9835300000000001,0.12200000000000001,0.12200000000000001,0.12200000000000001,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,-0.016040000000000002,0.08359000000000001,0.7899600000000001,-25.5241,-25.5241,-25.5241,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.032100000000000004,0.1199,0.93842,-46.8776,-46.8776,-46.8776,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.11944,0.18027,1.6366100000000001,-44.334700000000005,-44.334700000000005,-44.334700000000005,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.13689,0.00030000000000000003,0.9687500000000001,-7.334300000000001,-7.334300000000001,-7.334300000000001,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,9e-05,0.9527500000000001,-49.3175,-49.3175,-49.3175,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.0005300000000000001,0.9139900000000001,-36.1786,-36.1786,-36.1786,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.65525,0.8988800000000001,6.3588000000000005,6.3588000000000005,6.3588000000000005,108.89196369999999,34.248880199999995,985.6
,,-0.0558,0.07490000000000001,-0.1883,0.0,0.0004,1.2144000000000001,6.3539,6.3539,6.3539,108.89196369999999,34.248880199999995,985.6
,,0.0194,0.0888,-0.1335,-0.05718,-0.06328,1.18727,-19.090400000000002,-19.090400000000002,-19.090400000000002,108.8919638,34.2488806,985.45
,,0.0244,0.0449,-0.1269,-0.00023,-0.011710000000000002,1.01452,3.3659000000000003,3.3659000000000003,3.3659000000000003,108.8919638,34.2488806,3.84
,,0.0166,0.0755,-0.1295,0.030650000000000004,-0.014470000000000002,0.9999500000000001,-1.6461000000000001,-1.6461000000000001,-1.6461000000000001,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,-0.04877,0.65524,1.03177,-3.4587000000000003,-3.4587000000000003,-3.4587000000000003,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.6553100000000001,1.03282,-5.093500000000001,-5.093500000000001,-5.093500000000001,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.65519,0.99455,-6.9931,-6.9931,-6.9931,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.0,0.6552100000000001,1.00198,6.5522,6.5522,6.5522,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.6551800000000001,0.9918500000000001,6.5518,6.5518,6.5518,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,-0.00472,-0.0369,0.9999100000000001,-0.4026,-0.4026,-0.4026,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,-0.0041600000000000005,-0.03876,0.9967400000000001,0.26,0.26,0.26,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,-0.00116,-0.04324,0.99892,-0.1935,-0.1935,-0.1935,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,-0.0031500000000000005,0.6552,0.9931500000000001,-0.0597,-0.0597,-0.0597,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.6551800000000001,0.99526,-0.0859,-0.0859,-0.0859,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.0,0.00011,1.01913,-15.4845,-15.4845,-15.4845,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.6551,0.9628800000000001,0.011600000000000001,0.011600000000000001,0.011600000000000001,108.8919638,34.2488806,985.4300000000001
,,0.0166,0.0755,-0.1295,0.00255,0.00151,0.86758,0.113,0.113,0.113,108.8919638,34.2488806,985.4300000000001
,,0.1129,0.0635,-0.16060000000000002,0.10460000000000001,-0.04587,1.14025,-22.8227,-22.8227,-22.8227,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,0.21563000000000002,0.48038000000000003,1.36715,161.64780000000002,161.64780000000002,161.64780000000002,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,-0.22256,0.19731,1.2689300000000001,139.2697,139.2697,139.2697,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,-0.10802,0.0020800000000000003,1.3490300000000002,259.9141,259.9141,259.9141,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,0.0,0.0004,0.75121,295.33000000000004,295.33000000000004,295.33000000000004,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,0.0,0.00093,0.09919000000000001,170.45340000000002,170.45340000000002,170.45340000000002,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,3.0000000000000004e-05,0.6520900000000001,-2.0247800000000002,6.365200000000001,6.365200000000001,6.365200000000001,108.891964,34.2488811,985.34
,,0.1129,0.0635,-0.16060000000000002,0.00254,0.00255,2.0776000000000003,5.3802,5.3802,5.3802,108.891964,34.2488811,985.34
,,-0.2459,-0.8762000000000001,-0.6739,-2.5766500000000003,1.1529900000000002,2.5778000000000003,283.5944,283.5944,283.5944,108.8919641,34.248880299999996,985.4200000000001
,,-0.2459,-0.8762000000000001,-0.6739,2.6744600000000003,-2.1878100000000003,-1.8291700000000002,346.84430000000003,346.84430000000003,346.84430000000003,108.8919641,34.248880299999996,985.4200000000001
,,-0.2459,-0.8762000000000001,-0.6739,2.55729,-1.11311,0.053790000000000004,-490.35360000000003,-490.35360000000003,-490.35360000000003,108.8919641,34.248880299999996,985.4200000000001
,,-0.2459,-0.8762000000000001,-0.6739,-2.6848400000000003,0.00204,3.3811600000000004,-351.15930000000003,-351.15930000000003,-351.15930000000003,108.8919641,34.248880299999996,985.4200000000001
,,-0.2459,-0.8762000000000001,-0.6739,0.00251,0.0019200000000000003,3.13771,428.261,428.261,428.261,108.8919641,34.248880299999996,985.4200000000001
,,-0.2459,-0.8762000000000001,-0.6739,4e-05,0.6479,-1.05925,165.72840000000002,165.72840000000002,165.72840000000002,108.8919641,34.248880299999996,985.4200000000001
